Fecha,Linea,KM
2022-10-17T00:00:00Z,L315,9603.2
2023-09-14T00:00:00Z,L101,3679.531
2020-11-01T00:00:00Z,L146,2828.148
2023-04-14T00:00:00Z,L145/133,8094.323
2019-09-21T00:00:00Z,L125,2051.66
2022-08-20T00:00:00Z,L140,2839.541
2023-03-21T00:00:00Z,L140,4205.149
2023-03-08T00:00:00Z,L315,9797.24
2022-12-01T00:00:00Z,L315,9532.38
2023-09-27T00:00:00Z,LI41,12354.24
2019-12-18T00:00:00Z,L125,2353.91
2020-01-09T00:00:00Z,L130,2292.392
2021-02-18T00:00:00Z,L143/136/137,6226.136
2021-06-01T00:00:00Z,L101,2012.055
2020-01-09T00:00:00Z,L125,2334.523
2019-02-17T00:00:00Z,L740,5927.189
2021-04-25T00:00:00Z,L110,3283.54
2023-04-12T00:00:00Z,L143/136/137,7116.662
2023-03-05T00:00:00Z,L110,2296.848
2021-01-18T00:00:00Z,L125,1271.21
2023-04-21T00:00:00Z,L107,7450.803
2023-08-11T00:00:00Z,LI41,12293.78
2023-03-14T00:00:00Z,L146,5590.129
2020-01-16T00:00:00Z,L128,4351.679
2019-11-09T00:00:00Z,L130,1912.806
2022-02-23T00:00:00Z,L143/136/137,4833.631
2020-11-30T00:00:00Z,L102,1289.866
2019-02-04T00:00:00Z,LI41,10582.03
2022-09-16T00:00:00Z,L101,3983.105
2020-01-22T00:00:00Z,L143,7233.724
2019-12-23T00:00:00Z,L145,5666.34
2019-12-19T00:00:00Z,L128,4640.468
2021-10-16T00:00:00Z,L102/144,2223.317
2023-09-03T00:00:00Z,L110,3411.249
2023-08-22T00:00:00Z,LI41,11897.43
2023-10-15T00:00:00Z,L140,2149.862
2019-08-31T00:00:00Z,L125,1984.257
2021-04-27T00:00:00Z,L101,3381.979
2023-05-07T00:00:00Z,L103,4727.292
2021-02-27T00:00:00Z,L102/144,2001.962
2019-01-12T00:00:00Z,L440,28000.989
2020-10-30T00:00:00Z,L143,6497.41
2023-07-31T00:00:00Z,L143/136/137,7658.43
2020-08-04T00:00:00Z,L143,6286.249
2019-12-09T00:00:00Z,L128,4747.993
2022-11-08T00:00:00Z,L101,4163.669
2021-01-11T00:00:00Z,L107,6107.516
2021-04-21T00:00:00Z,L102/144,3996.979
2021-07-04T00:00:00Z,LI41,4836.5
2019-07-09T00:00:00Z,L101,1610.258
2022-11-07T00:00:00Z,L130/146,6054.395
2021-06-02T00:00:00Z,L101,2161.29
2020-06-18T00:00:00Z,L125,1774.79
2023-04-16T00:00:00Z,L110,3219.839
2019-01-18T00:00:00Z,LI41,10488.188
2021-07-21T00:00:00Z,L143/136/137,4849.695
2023-02-09T00:00:00Z,L143/136/137,5734.139
2022-12-26T00:00:00Z,L102/144,2765.719
2022-12-24T00:00:00Z,L101,1333.639
2019-08-18T00:00:00Z,L125,1184.495
2020-02-28T00:00:00Z,L740,8840.73
2021-12-05T00:00:00Z,L103,3667.375
2020-12-02T00:00:00Z,L129,1845.808
2023-01-23T00:00:00Z,L107,6590.508
2021-04-26T00:00:00Z,L102/144,3962.267
2023-02-15T00:00:00Z,L146,4754.601
2023-09-09T00:00:00Z,L110,4727.399
2019-08-15T00:00:00Z,L144,2729.227
2021-05-12T00:00:00Z,L101,3170.215
2019-08-19T00:00:00Z,L101,1860.723
2019-07-12T00:00:00Z,L143,7156.574
2021-12-13T00:00:00Z,L143/136/137,6666.813
2022-12-03T00:00:00Z,L103,5919.453
2019-12-03T00:00:00Z,L128,5354.006
2021-02-11T00:00:00Z,L102/144,2903.89
2022-03-08T00:00:00Z,L145/133,9198.754
2021-08-02T00:00:00Z,L102/144,3007.049
2023-05-17T00:00:00Z,L315,8683.4
2019-10-05T00:00:00Z,L129,2089.923
2019-07-22T00:00:00Z,L128,5191.633
2023-02-03T00:00:00Z,L107,6505.738
2022-10-06T00:00:00Z,L101,3976.211
2023-04-18T00:00:00Z,L102/144,4054.639
2020-03-30T00:00:00Z,L101,1732.064
2022-05-06T00:00:00Z,L130/146,6126.514
2023-02-22T00:00:00Z,L146,4303.291
2020-12-06T00:00:00Z,L440,19705.517
2022-12-09T00:00:00Z,L315,3899.97
2023-10-22T00:00:00Z,L128,1560.721
2022-07-21T00:00:00Z,L122,7575.024
2020-10-15T00:00:00Z,L146,5278.499
2022-09-23T00:00:00Z,L315,10070.15
2019-12-07T00:00:00Z,L101,2514.199
2019-04-21T00:00:00Z,L440,22034.47
2023-09-01T00:00:00Z,L146,5644.535
2023-03-28T00:00:00Z,L315,8344.87
2022-07-15T00:00:00Z,L140,3218.988
2020-03-30T00:00:00Z,L125,1158.795
2020-01-14T00:00:00Z,L146,5810.821
2020-08-04T00:00:00Z,L103,6710.242
2023-05-14T00:00:00Z,L143/136/137,3518.527
2023-04-21T00:00:00Z,L315,8651.97
2021-08-04T00:00:00Z,L101,2664.408
2022-12-19T00:00:00Z,L101,3754.176
2023-02-19T00:00:00Z,L110,3333.563
2021-04-29T00:00:00Z,L102/144,3999.606
2020-11-10T00:00:00Z,L103,7138.82
2019-01-10T00:00:00Z,L128,4463.751
2023-05-10T00:00:00Z,L122,8410.044
2022-11-03T00:00:00Z,L315,9604.48
2022-02-17T00:00:00Z,L315,6415.15
2022-01-31T00:00:00Z,L130/146,4365.884
2020-10-31T00:00:00Z,L129,1620.615
2020-08-22T00:00:00Z,L125,1121.852
2023-01-14T00:00:00Z,L102/144,1985.323
2019-04-13T00:00:00Z,L129,2158.399
2022-04-18T00:00:00Z,L145/133,9055.331
2019-01-21T00:00:00Z,LI41,10339.38
2021-06-02T00:00:00Z,L102/144,2719.909
2021-04-23T00:00:00Z,L101,3399.092
2023-11-03T00:00:00Z,L107,7734.801
2019-02-18T00:00:00Z,LI41,10545.9
2023-10-31T00:00:00Z,L315,8965.12
2021-02-24T00:00:00Z,L101,2236.82
2019-08-10T00:00:00Z,L128,3769.779
2020-10-23T00:00:00Z,L125,1196.185
2023-09-23T00:00:00Z,L107,4828.623
2023-09-30T00:00:00Z,L101,1677.06
2020-08-10T00:00:00Z,L125,1757.935
2019-01-03T00:00:00Z,L101,3640.255
2022-05-31T00:00:00Z,L102/144,4132.681
2020-01-01T00:00:00Z,L101,1783.199
2022-11-10T00:00:00Z,L103,8833.723
2019-12-14T00:00:00Z,L130,1723.125
2022-11-17T00:00:00Z,LIGM,4973.933
2022-01-28T00:00:00Z,L143/136/137,4571.469
2023-07-15T00:00:00Z,L102/144,2273.927
2019-07-31T00:00:00Z,L107,7919.365
2021-05-13T00:00:00Z,L101,3195.965
2022-11-11T00:00:00Z,L122,8819.681
2021-09-01T00:00:00Z,L143/136/137,5827.723
2023-07-18T00:00:00Z,L138,3054.394
2019-02-27T00:00:00Z,LI41,10635.72
2021-12-24T00:00:00Z,LI41,7189.43
2019-06-08T00:00:00Z,LI41,8100.46
2019-11-18T00:00:00Z,L125,1137.674
2021-11-24T00:00:00Z,L101,3327.223
2023-09-21T00:00:00Z,L101,3899.979
2023-06-04T00:00:00Z,L102/144,2014.503
2022-03-01T00:00:00Z,L102/144,2170.939
2023-03-19T00:00:00Z,L315,5104.34
2019-04-24T00:00:00Z,L103,8264.294
2022-11-30T00:00:00Z,L122,9034.393
2020-02-24T00:00:00Z,L130,1215.417
2022-06-26T00:00:00Z,L102/144,2071.764
2022-07-15T00:00:00Z,L107,6777.91
2023-01-19T00:00:00Z,L103,7620.997
2019-02-26T00:00:00Z,L128,4357.732
2022-10-29T00:00:00Z,L315,8015.27
2023-08-07T00:00:00Z,L103,8601.023
2019-03-29T00:00:00Z,L125,2922.592
2022-05-02T00:00:00Z,L130/146,5618.589
2023-03-31T00:00:00Z,L143/136/137,6838.218
2020-11-28T00:00:00Z,L144,1025.119
2019-01-05T00:00:00Z,L130,2027.31
2021-04-06T00:00:00Z,L101,3412.753
2019-03-04T00:00:00Z,L101,1638.371
2023-07-01T00:00:00Z,L146,4119.062
2023-09-05T00:00:00Z,L146,5442.894
2021-02-05T00:00:00Z,L101,1481.267
2021-12-18T00:00:00Z,L315,6618.33
2019-04-19T00:00:00Z,L125,1364.202
2019-07-09T00:00:00Z,L125,1173.806
2021-12-23T00:00:00Z,L440,32470.33
2023-05-28T00:00:00Z,L315,7259.24
2023-01-04T00:00:00Z,L107,6509.639
2019-01-09T00:00:00Z,L128,4218.351
2020-09-28T00:00:00Z,L130,1220.372
2019-06-01T00:00:00Z,L101,2589.009
2021-05-14T00:00:00Z,L101,3114.525
2022-09-29T00:00:00Z,L128,4218.603
2019-01-11T00:00:00Z,L128,4501.574
2019-08-02T00:00:00Z,L125,2786.993
2019-11-19T00:00:00Z,L128,5202.518
2019-11-25T00:00:00Z,L101,4647.167
2020-03-29T00:00:00Z,L130,1240.09
2023-07-27T00:00:00Z,L146,4893.496
2019-09-05T00:00:00Z,L128,5516.37
2022-08-11T00:00:00Z,L102/144,3510.14
2019-07-17T00:00:00Z,L125,2398.306
2021-03-11T00:00:00Z,L101,3357.422
2020-05-06T00:00:00Z,L440,26526.478
2021-10-25T00:00:00Z,L315,5746.37
2019-06-05T00:00:00Z,L125,2678.607
2020-08-09T00:00:00Z,L125,1112.447
2020-12-09T00:00:00Z,L315,6802.45
2020-01-28T00:00:00Z,L125,2171.991
2022-12-01T00:00:00Z,L130/146,5856.417
2021-03-19T00:00:00Z,L101,3335.85
2020-06-23T00:00:00Z,L128,3607.808
2023-08-17T00:00:00Z,LI41,12244.09
2022-07-02T00:00:00Z,L143/136/137,4279.297
2022-06-20T00:00:00Z,L145/133,3869.642
2023-03-22T00:00:00Z,L126,1652.286
2022-04-28T00:00:00Z,L145/133,9008.69
2020-02-05T00:00:00Z,L101,3360.565
2021-12-18T00:00:00Z,L107,4624.07
2022-12-10T00:00:00Z,L110,5527.266
2019-08-02T00:00:00Z,L128,5546.532
2022-06-03T00:00:00Z,L103,7757.697
2023-11-05T00:00:00Z,L128,1905.032
2022-10-14T00:00:00Z,L107,7506.81
2020-01-01T00:00:00Z,L103,4482.376
2021-12-11T00:00:00Z,L143/136/137,4331.336
2019-01-27T00:00:00Z,L125,1096.943
2022-09-15T00:00:00Z,L143/136/137,6877.313
2022-12-03T00:00:00Z,L315,8257.67
2020-04-20T00:00:00Z,L128,2891.878
2022-02-06T00:00:00Z,L103,3732.851
2022-06-11T00:00:00Z,L740,7379.01
2021-07-14T00:00:00Z,L315,8731.7
2020-08-14T00:00:00Z,L107,6000.149
2022-09-05T00:00:00Z,L107,7623.54
2023-02-22T00:00:00Z,L101,3108.376
2021-01-16T00:00:00Z,L129,1594.667
2021-03-22T00:00:00Z,L107,7063.32
2021-03-30T00:00:00Z,L143/136/137,6331.203
2021-09-04T00:00:00Z,L102/144,1986.665
2019-02-07T00:00:00Z,L125,2231.875
2023-08-19T00:00:00Z,LI41,7661.16
2022-06-23T00:00:00Z,L138,3715.528
2022-12-20T00:00:00Z,L315,4787.16
2022-01-08T00:00:00Z,L107,3661.953
2019-05-01T00:00:00Z,N339,1121.622
2020-01-11T00:00:00Z,L130,1858.943
2019-08-16T00:00:00Z,L107,8111.897
2020-02-03T00:00:00Z,L101,3398.356
2021-11-07T00:00:00Z,L315,3488.31
2023-02-07T00:00:00Z,L146,4563.453
2020-02-18T00:00:00Z,L129,2564.488
2021-05-07T00:00:00Z,L130/146,5712.322
2022-06-12T00:00:00Z,L122,4316.327
2022-10-19T00:00:00Z,L101,3827.098
2021-09-22T00:00:00Z,L143/136/137,5532.143
2020-03-16T00:00:00Z,L129,2845.483
2020-04-12T00:00:00Z,L128,2884.721
2022-11-03T00:00:00Z,L103,8710.351
2019-12-17T00:00:00Z,L125,2339.758
2019-09-16T00:00:00Z,L128,4968.629
2021-01-20T00:00:00Z,L125,1018.412
2020-12-25T00:00:00Z,L101,1667.861
2021-12-21T00:00:00Z,L143/136/137,6612.715
2021-01-16T00:00:00Z,L125,996.726
2023-08-12T00:00:00Z,L110,5357.226
2023-01-20T00:00:00Z,L102/144,3343.961
2020-03-29T00:00:00Z,L315,3124.232
2022-12-07T00:00:00Z,L315,9728.82
2022-02-14T00:00:00Z,L133/125,4328.35
2019-12-15T00:00:00Z,L128,3008.3
2023-07-19T00:00:00Z,L315,8215.8
2022-11-29T00:00:00Z,L315,9726.87
2021-01-26T00:00:00Z,L107,6704.73
2019-06-22T00:00:00Z,L125,2187.786
2021-05-11T00:00:00Z,L143/136/137,6003.509
2022-10-04T00:00:00Z,L315,9427.94
2020-08-04T00:00:00Z,L102,1282.62
2020-10-06T00:00:00Z,L130,1103.499
2022-04-28T00:00:00Z,LIGM,5149.805
2020-10-02T00:00:00Z,L146,3930.257
2020-01-07T00:00:00Z,L125,2240.982
2020-09-16T00:00:00Z,L125,1047.973
2023-05-24T00:00:00Z,L107,7586.187
2022-05-02T00:00:00Z,L128,4195.511
2023-04-06T00:00:00Z,L315,9193.88
2019-07-25T00:00:00Z,L107,7755.27
2020-06-29T00:00:00Z,L128,3703.359
2019-06-19T00:00:00Z,L129,3067.295
2023-10-10T00:00:00Z,L101,3770.105
2021-11-16T00:00:00Z,L101,3149.545
2022-04-07T00:00:00Z,L130/146,6397.846
2023-09-18T00:00:00Z,L101,3589.787
2023-11-09T00:00:00Z,L103,8209.062
2022-12-08T00:00:00Z,L107,3163.842
2022-11-28T00:00:00Z,L101,3978.403
2022-06-08T00:00:00Z,L143/136/137,5873.837
2021-02-25T00:00:00Z,L102/144,2855.322
2023-06-26T00:00:00Z,L140,4535.221
2023-01-07T00:00:00Z,L101,1575.986
2021-05-21T00:00:00Z,L101,3172.981
2020-03-17T00:00:00Z,L146,6127.006
2023-01-11T00:00:00Z,L130/146,4454.14
2021-02-07T00:00:00Z,L102/144,1899.469
2023-07-07T00:00:00Z,L102/144,4057.704
2023-10-10T00:00:00Z,L107,7717.447
2020-09-21T00:00:00Z,L125,1059.97
2020-02-26T00:00:00Z,L125,2160.605
2021-01-19T00:00:00Z,L103,6664.581
2021-03-30T00:00:00Z,L107,7176.416
2020-12-13T00:00:00Z,L129,1496.78
2022-07-27T00:00:00Z,L102/144,3725.271
2023-05-20T00:00:00Z,L103,6777.826
2022-12-17T00:00:00Z,L107,5224.221
2023-11-13T00:00:00Z,LI41,8958.01
2021-10-10T00:00:00Z,L110,3320.595
2021-12-24T00:00:00Z,L133/125,3533.894
2021-01-05T00:00:00Z,L129,1810.678
2020-04-02T00:00:00Z,L125,1094.968
2021-04-26T00:00:00Z,L103,7653.539
2022-03-02T00:00:00Z,L315,9612.66
2022-01-10T00:00:00Z,L130/146,3857.307
2020-02-03T00:00:00Z,L146,5839.988
2023-10-26T00:00:00Z,L315,8667.41
2023-08-22T00:00:00Z,L101,3784.292
2021-01-21T00:00:00Z,L103,6505.221
2019-09-08T00:00:00Z,L128,2893.059
2020-10-27T00:00:00Z,L107,6411.972
2021-11-29T00:00:00Z,L145/133,8727.024
2019-08-01T00:00:00Z,L128,5546.63
2020-03-31T00:00:00Z,L146,2778.853
2022-12-10T00:00:00Z,L315,8659.19
2019-01-12T00:00:00Z,L101,2693.007
2021-12-09T00:00:00Z,L130/146,5587.484
2022-01-10T00:00:00Z,L143/136/137,4558.539
2021-09-19T00:00:00Z,L102/144,1994.813
2020-10-08T00:00:00Z,L125,844.404
2021-04-30T00:00:00Z,L130/146,5716.11
2023-04-04T00:00:00Z,L101,4696.88
2023-07-13T00:00:00Z,L102/144,4264.868
2023-03-22T00:00:00Z,L315,8971.88
2023-07-30T00:00:00Z,L122,4509.035
2019-01-02T00:00:00Z,L146,5265.973
2021-05-06T00:00:00Z,L101,3048.888
2023-10-17T00:00:00Z,L145/133,8500.257
2023-09-08T00:00:00Z,L146,6082.846
2022-09-28T00:00:00Z,L103,8087.348
2022-10-17T00:00:00Z,L101,4095.937
2021-10-18T00:00:00Z,L145/133,9203.403
2020-04-07T00:00:00Z,L107,4679.521
2023-08-18T00:00:00Z,L140,4276.212
2019-08-29T00:00:00Z,L128,5639.851
2021-06-19T00:00:00Z,L145/133,4349.299
2022-08-06T00:00:00Z,L140,2877.728
2019-08-29T00:00:00Z,L315,9844.53
2022-03-27T00:00:00Z,L740,5410.55
2020-12-06T00:00:00Z,L144,1083.248
2021-09-14T00:00:00Z,L143/136/137,5362.55
2019-10-11T00:00:00Z,L128,5497.274
2019-01-24T00:00:00Z,L125,2435.183
2023-04-12T00:00:00Z,L101,4111.64
2021-02-18T00:00:00Z,L101,2173.013
2021-04-05T00:00:00Z,L103,7622.804
2023-10-18T00:00:00Z,L107,8315.977
2020-11-27T00:00:00Z,L146,5129.804
2020-01-02T00:00:00Z,L128,4289.015
2019-07-04T00:00:00Z,L125,3072.745
2023-08-01T00:00:00Z,LI41,12037.04
2019-06-14T00:00:00Z,L125,2832.045
2020-09-14T00:00:00Z,L125,1080.615
2023-01-14T00:00:00Z,L110,5383.225
2022-07-29T00:00:00Z,L130/146,5737.448
2023-07-16T00:00:00Z,L138,2286.293
2023-08-15T00:00:00Z,LI41,12261.36
2022-10-21T00:00:00Z,L101,4431.248
2020-11-26T00:00:00Z,L143,6621.388
2021-05-03T00:00:00Z,L103,7274.81
2023-08-25T00:00:00Z,L128,4409.595
2020-10-21T00:00:00Z,L130,1156.821
2022-12-22T00:00:00Z,L140,3944.353
2023-11-06T00:00:00Z,L740,7275.97
2020-01-14T00:00:00Z,L101,3341.503
2019-06-20T00:00:00Z,L440,21939.546
2023-03-30T00:00:00Z,L315,8660.99
2022-07-12T00:00:00Z,L315,9908.3
2023-11-05T00:00:00Z,L140,2128.419
2021-06-26T00:00:00Z,L103,3456.172
2023-03-30T00:00:00Z,L107,7148.316
2019-01-16T00:00:00Z,LI41,10595.16
2022-10-15T00:00:00Z,L315,8187.45
2023-01-10T00:00:00Z,LI41,9738.7
2019-09-07T00:00:00Z,L125,2094.285
2020-10-21T00:00:00Z,L125,1270.283
2021-06-12T00:00:00Z,L143/136/137,3803.61
2021-08-10T00:00:00Z,L101,2765.072
2019-06-20T00:00:00Z,L125,1125.699
2021-12-23T00:00:00Z,L143/136/137,6187.081
2020-10-14T00:00:00Z,L143,6364.996
2022-05-10T00:00:00Z,L143/136/137,6746.251
2020-12-12T00:00:00Z,L125,1030.047
2021-01-08T00:00:00Z,L103,6594.89
2022-04-12T00:00:00Z,L130/146,6348.987
2021-03-25T00:00:00Z,L130/146,5483.8
2020-02-15T00:00:00Z,L125,1737.755
2022-04-09T00:00:00Z,L102/144,2149.6
2022-12-12T00:00:00Z,L315,9675.86
2022-06-29T00:00:00Z,L138,3460.753
2022-06-25T00:00:00Z,L102/144,2177.078
2022-12-09T00:00:00Z,L122,4602.305
2020-02-22T00:00:00Z,L128,3632.801
2023-07-03T00:00:00Z,L101,4291.676
2019-04-15T00:00:00Z,L125,2685.897
2020-06-17T00:00:00Z,L144,1322.956
2023-09-17T00:00:00Z,L110,3269.19
2022-03-10T00:00:00Z,L145/133,9266.389
2019-06-01T00:00:00Z,L125,2055.089
2022-09-03T00:00:00Z,L103,5459.438
2020-01-22T00:00:00Z,L315,6609.62
2022-09-28T00:00:00Z,L143/136/137,6525.525
2021-04-16T00:00:00Z,L101,2976.964
2021-01-03T00:00:00Z,L146,2744.133
2023-09-14T00:00:00Z,L146,5603.985
2022-12-28T00:00:00Z,L101,2860.785
2022-09-26T00:00:00Z,L103,8317.374
2020-01-03T00:00:00Z,L129,2447.29
2020-05-01T00:00:00Z,L101,1729.061
2023-06-02T00:00:00Z,L315,8323.93
2023-09-09T00:00:00Z,L101,1749.303
2020-02-22T00:00:00Z,L125,1699.298
2020-03-14T00:00:00Z,L101,2519.259
2020-04-17T00:00:00Z,L107,4928.959
2021-02-28T00:00:00Z,L102/144,2049.796
2020-01-29T00:00:00Z,L143,7166.869
2020-08-06T00:00:00Z,L125,1652.28
2023-01-12T00:00:00Z,LI41,9677.56
2022-11-26T00:00:00Z,L122,5288.673
2022-09-22T00:00:00Z,L101,3902.514
2023-05-29T00:00:00Z,L107,7746.713
2019-05-24T00:00:00Z,LI41,12473.66
2021-11-10T00:00:00Z,L143/136/137,6015.662
2023-09-24T00:00:00Z,L103,3305.111
2023-03-20T00:00:00Z,L315,8532.8
2022-02-13T00:00:00Z,L145/133,3835.259
2021-08-03T00:00:00Z,L130/146,5184.661
2021-09-06T00:00:00Z,L143/136/137,5602.374
2020-02-19T00:00:00Z,L143,7158.776
2022-12-10T00:00:00Z,L122,5437.596
2023-10-21T00:00:00Z,L146,4124.121
2023-06-27T00:00:00Z,L102/144,3990.356
2022-04-16T00:00:00Z,L101,1694.499
2023-05-20T00:00:00Z,L101,1587.289
2019-12-18T00:00:00Z,L129,3082.24
2020-01-13T00:00:00Z,L125,2119.887
2022-06-22T00:00:00Z,L315,10206.07
2021-03-17T00:00:00Z,L101,3425.53
2021-02-01T00:00:00Z,L143/136/137,6260.598
2021-03-13T00:00:00Z,L102/144,1986.988
2022-05-02T00:00:00Z,L143/136/137,7042.537
2022-03-09T00:00:00Z,L740,10299.13
2019-11-15T00:00:00Z,L128,3900.659
2023-07-12T00:00:00Z,L315,8995.26
2022-08-06T00:00:00Z,L122,5564.707
2022-12-01T00:00:00Z,L101,4164.747
2021-10-09T00:00:00Z,L101,1789.007
2021-09-12T00:00:00Z,L101,1685.356
2022-08-07T00:00:00Z,L107,3300.823
2021-08-22T00:00:00Z,L102/144,1758.469
2023-10-17T00:00:00Z,L101,3425.099
2022-03-11T00:00:00Z,L130/146,5764.558
2020-02-08T00:00:00Z,L107,6279.94
2021-02-12T00:00:00Z,L102/144,2631.07
2023-08-30T00:00:00Z,L146,5720.224
2019-09-27T00:00:00Z,L103,8475.391
2023-01-07T00:00:00Z,L103,5374.538
2022-10-04T00:00:00Z,L101,4174.652
2022-10-01T00:00:00Z,L315,8382.26
2022-04-01T00:00:00Z,L107,8190.707
2020-02-25T00:00:00Z,L125,1197.907
2022-11-12T00:00:00Z,L143/136/137,4164.699
2022-09-11T00:00:00Z,L440,19289.29
2021-06-27T00:00:00Z,L101,1125.048
2022-11-16T00:00:00Z,L140,4327.486
2023-08-23T00:00:00Z,L140,4073.167
2022-07-22T00:00:00Z,L101,2843.792
2023-08-16T00:00:00Z,LI41,12197.31
2021-02-22T00:00:00Z,L143/136/137,6115.674
2023-07-01T00:00:00Z,L101,1693.212
2023-05-08T00:00:00Z,L315,8539.72
2021-12-09T00:00:00Z,L102/144,3990.146
2022-01-25T00:00:00Z,L107,5572.707
2021-08-19T00:00:00Z,L143/136/137,6177.163
2023-08-05T00:00:00Z,L101,1677.528
2021-09-18T00:00:00Z,L110,5559.493
2020-08-21T00:00:00Z,L740,8796.71
2022-08-23T00:00:00Z,L107,7865.497
2020-11-10T00:00:00Z,L143,6445.461
2019-05-04T00:00:00Z,L129,2269.123
2022-06-30T00:00:00Z,L101,3580.117
2020-10-15T00:00:00Z,L125,962.417
2023-01-12T00:00:00Z,L143/136/137,5464.196
2022-07-05T00:00:00Z,L315,10242.45
2019-06-08T00:00:00Z,L130,2205.237
2023-07-07T00:00:00Z,L122,9029.108
2019-10-10T00:00:00Z,L125,2858.542
2022-06-24T00:00:00Z,L130/146,5472.771
2023-02-18T00:00:00Z,L107,4422.176
2023-08-18T00:00:00Z,L103,9163.496
2022-09-02T00:00:00Z,L315,5727.84
2023-07-19T00:00:00Z,L103,7550.692
2021-10-30T00:00:00Z,L102/144,2323.074
2021-12-25T00:00:00Z,L110,3113.864
2021-09-26T00:00:00Z,L102/144,2059.864
2020-12-20T00:00:00Z,L125,1108.914
2021-05-03T00:00:00Z,LIGM,3680.887
2022-02-01T00:00:00Z,L130/146,4380.951
2022-06-12T00:00:00Z,L110,3262.534
2019-02-01T00:00:00Z,L130,2310.9
2022-10-03T00:00:00Z,L315,9965
2019-08-24T00:00:00Z,L128,3766.202
2019-06-11T00:00:00Z,L128,5524.995
2020-01-28T00:00:00Z,L143,7066.846
2020-01-16T00:00:00Z,L143,6926.407
2022-07-21T00:00:00Z,L101,2966.188
2019-06-06T00:00:00Z,L125,2820.472
2020-12-31T00:00:00Z,L128,2139.034
2022-06-21T00:00:00Z,L122,9030.02
2020-09-17T00:00:00Z,L125,1114.036
2023-06-15T00:00:00Z,L143/136/137,6698.665
2023-06-27T00:00:00Z,L315,8332.82
2022-02-05T00:00:00Z,L143/136/137,4501.432
2020-03-09T00:00:00Z,L146,6340.329
2021-01-07T00:00:00Z,L103,6581.305
2021-05-11T00:00:00Z,L101,2977.302
2022-08-17T00:00:00Z,L107,7699.489
2019-10-24T00:00:00Z,L125,2712.545
2020-08-12T00:00:00Z,L125,1698.473
2019-10-24T00:00:00Z,L740,11273.828
2022-07-06T00:00:00Z,L315,10394.72
2023-10-05T00:00:00Z,L315,9129.58
2020-12-27T00:00:00Z,L129,1624.438
2023-09-06T00:00:00Z,L102/144,4137.419
2022-07-25T00:00:00Z,L315,7366.19
2022-07-11T00:00:00Z,L315,11122.1
2022-08-09T00:00:00Z,L315,9501.85
2021-10-06T00:00:00Z,L143/136/137,5812.022
2022-03-19T00:00:00Z,L128,2831.631
2021-09-27T00:00:00Z,L143/136/137,5809.84
2023-05-11T00:00:00Z,L315,8937.58
2020-02-17T00:00:00Z,L125,2192.593
2019-05-27T00:00:00Z,L125,2911.881
2019-04-08T00:00:00Z,LI41,12729.43
2023-10-27T00:00:00Z,L315,8710.29
2022-12-07T00:00:00Z,L122,8781.834
2023-11-10T00:00:00Z,L103,8971.503
2021-10-10T00:00:00Z,L103,3711.581
2021-03-31T00:00:00Z,L101,2756.521
2022-12-04T00:00:00Z,L103,3784.62
2023-10-28T00:00:00Z,L143/136/137,4421.833
2023-10-08T00:00:00Z,L143/136/137,3572.531
2022-06-29T00:00:00Z,L315,10103.06
2023-05-22T00:00:00Z,L140,4640.449
2020-02-21T00:00:00Z,L125,2204.261
2019-02-05T00:00:00Z,L128,4426.525
2021-06-17T00:00:00Z,L110,5750.097
2019-07-20T00:00:00Z,L128,3738.841
2022-05-15T00:00:00Z,L102/144,2068.299
2021-06-03T00:00:00Z,L101,2151.287
2023-10-21T00:00:00Z,L440,25513.56
2021-09-28T00:00:00Z,L107,6199.488
2023-01-30T00:00:00Z,L130/146,4433.585
2020-02-10T00:00:00Z,L143,7234.625
2020-02-27T00:00:00Z,L101,3377.682
2022-09-17T00:00:00Z,L102/144,2096.394
2020-01-24T00:00:00Z,L107,6354.676
2021-05-18T00:00:00Z,L740,9639.24
2022-09-09T00:00:00Z,L101,3991.026
2020-11-04T00:00:00Z,L107,6523.49
2022-04-30T00:00:00Z,L143/136/137,3956.93
2023-10-25T00:00:00Z,L101,3345.654
2021-03-29T00:00:00Z,L101,2809.646
2021-08-31T00:00:00Z,L130/146,5089.816
2023-10-17T00:00:00Z,L146,5661.37
2020-11-07T00:00:00Z,359V,1114.15
2022-10-05T00:00:00Z,L103,9054.253
2023-01-10T00:00:00Z,L315,7087.3
2021-12-31T00:00:00Z,L101,1388.433
2020-06-07T00:00:00Z,L125,1055.774
2021-10-31T00:00:00Z,L103,3612.558
2022-07-27T00:00:00Z,L143/136/137,6654.317
2020-02-29T00:00:00Z,L125,1658.262
2023-04-25T00:00:00Z,L315,8717.51
2023-01-25T00:00:00Z,L138,3073.173
2022-12-27T00:00:00Z,L102/144,2740.879
2021-07-27T00:00:00Z,L101,2496.124
2021-03-23T00:00:00Z,L103,7931.077
2020-10-22T00:00:00Z,L125,1166.017
2022-03-05T00:00:00Z,L110,5049.029
2023-02-26T00:00:00Z,L110,3312.273
2021-03-18T00:00:00Z,L102/144,4287.754
2022-10-24T00:00:00Z,L102/144,4069.187
2020-02-19T00:00:00Z,L101,3362.464
2020-06-23T00:00:00Z,L101,1636.28
2023-06-16T00:00:00Z,L145/133,8584.228
2019-08-25T00:00:00Z,L128,2729.313
2020-10-14T00:00:00Z,L130,1173.132
