Semana,Linea,KM
2021-05-02T00:00:00Z,L143/136/137,40199.297
2022-08-07T00:00:00Z,L101,22738.211
2022-11-27T00:00:00Z,L740,65549.68
2019-12-01T00:00:00Z,L144,14122.132
2019-09-22T00:00:00Z,L740,70403.166
2023-08-27T00:00:00Z,L740,60003.42
2021-05-23T00:00:00Z,L101,6976.172
2020-02-23T00:00:00Z,L144,11761.32
2022-08-21T00:00:00Z,L107,46564.551
2021-01-17T00:00:00Z,L128,18600.06
2022-07-24T00:00:00Z,L101,22065.854
2019-11-17T00:00:00Z,L145,34839.642
2021-09-19T00:00:00Z,L102/144,25441.74
2020-06-14T00:00:00Z,L740,48683.61
2020-06-07T00:00:00Z,L128,20154.5
2023-01-15T00:00:00Z,L130/146,28910.077
2020-06-14T00:00:00Z,L102,6977.01
2020-08-23T00:00:00Z,L145,16484.924
2021-07-18T00:00:00Z,L101,11743.298
2020-02-02T00:00:00Z,L145,32010.735
2022-04-24T00:00:00Z,LIGM,25011.232
2023-02-26T00:00:00Z,L102/144,21864.898
2022-03-06T00:00:00Z,L101,21682.056
2022-05-15T00:00:00Z,L130/146,26224.657
2021-11-07T00:00:00Z,L128,24957.893
2021-09-19T00:00:00Z,L130/146,35532.924
2022-05-01T00:00:00Z,L101,21467.975
2022-02-27T00:00:00Z,L102/144,18919.472
2023-10-29T00:00:00Z,L126,12453.991
2020-11-22T00:00:00Z,LIGM,6598.281
2020-03-15T00:00:00Z,L145,32020.312
2020-08-02T00:00:00Z,L128,25101.713
2019-09-22T00:00:00Z,L145,39874.554
2023-02-19T00:00:00Z,L740,49121.05
2021-05-16T00:00:00Z,L101,10874.425
2022-10-09T00:00:00Z,L740,60528.99
2021-03-14T00:00:00Z,L143/136/137,42184.678
2022-08-28T00:00:00Z,L740,60624
2021-06-20T00:00:00Z,L145/133,39069.078
2023-07-09T00:00:00Z,L126,13159.631
2020-08-09T00:00:00Z,L145,28657.71
2021-06-06T00:00:00Z,L740,52434.7900000001
2023-07-09T00:00:00Z,L101,23481.439
2021-02-28T00:00:00Z,L133/125,45092.397
2021-08-15T00:00:00Z,L101,15794.044
2022-03-13T00:00:00Z,L101,20167.691
2021-08-29T00:00:00Z,L101,17901.283
2023-04-23T00:00:00Z,L146,36661.779
2022-09-18T00:00:00Z,L101,22836.935
2021-03-14T00:00:00Z,L145/133,48569.459
2019-03-10T00:00:00Z,L130,18521.835
2022-07-10T00:00:00Z,L122,47383.983
2021-02-21T00:00:00Z,L101,13805.174
2020-12-13T00:00:00Z,L740,57603.99
2020-09-27T00:00:00Z,L128,18470.16
2022-12-11T00:00:00Z,L130/146,33334.182
2022-07-31T00:00:00Z,L126,12437.063
2020-10-11T00:00:00Z,L125,6972.198
2021-03-21T00:00:00Z,L130/146,33630.047
2022-08-21T00:00:00Z,L145/133,53291.43
2019-12-01T00:00:00Z,L740,63357.87
2023-10-01T00:00:00Z,L110,56420.107
2021-04-18T00:00:00Z,L101,20020.067
2023-10-29T00:00:00Z,L107,48495.764
2022-01-02T00:00:00Z,L130/146,29748.797
2023-01-01T00:00:00Z,L122,46395.037
2021-03-28T00:00:00Z,L101,13261.614
2023-10-01T00:00:00Z,L101,22383.462
2021-09-12T00:00:00Z,L101,20011.811
2023-09-17T00:00:00Z,L101,21724.712
2022-08-21T00:00:00Z,LIGM,26014.91
2022-04-03T00:00:00Z,L101,20691.677
2022-05-29T00:00:00Z,L138,21479.437
2020-06-28T00:00:00Z,L740,56100.61
2022-09-18T00:00:00Z,L110,57049.623
2021-04-18T00:00:00Z,L130/146,36492.661
2023-07-02T00:00:00Z,L101,23982.727
2022-08-21T00:00:00Z,L140,25795.431
2021-04-04T00:00:00Z,L101,19524.783
2020-11-08T00:00:00Z,L103,20364.611
2021-09-19T00:00:00Z,L101,19623.42
2023-10-15T00:00:00Z,L122,52122.612
2021-04-11T00:00:00Z,L101,19251.619
2022-08-21T00:00:00Z,L130/146,35870.74
2021-07-25T00:00:00Z,L133/125,31952.108
2020-03-29T00:00:00Z,L315,31471.066
2023-02-26T00:00:00Z,L143/136/137,37017.941
2021-04-25T00:00:00Z,L101,19709.522
2023-08-27T00:00:00Z,L145/133,53654.981
2021-03-14T00:00:00Z,LIGM,27311.21
2021-07-18T00:00:00Z,L145/133,40020.496
2023-10-08T00:00:00Z,L101,19601.416
2020-01-05T00:00:00Z,L101,21526.392
2019-11-17T00:00:00Z,L125,15624.349
2021-05-09T00:00:00Z,L101,16940.949
2022-09-04T00:00:00Z,L103,47189.074
2022-06-12T00:00:00Z,L130/146,32055.422
2022-04-24T00:00:00Z,L101,18544.764
2023-05-21T00:00:00Z,LIGM,12870.93
2019-06-23T00:00:00Z,L125,17312.438
2022-12-25T00:00:00Z,L145/133,43759.317
2022-10-30T00:00:00Z,LIGM,23553.817
2019-08-04T00:00:00Z,L145,41646.519
2023-10-15T00:00:00Z,L101,19375.267
2022-02-27T00:00:00Z,L101,16509.895
2021-04-04T00:00:00Z,L740,55026.35
2021-08-01T00:00:00Z,L145/133,47474.769
2022-10-23T00:00:00Z,L110,56621.612
2022-10-30T00:00:00Z,L102/144,24113.352
2021-12-26T00:00:00Z,L143/136/137,31168.786
2023-07-09T00:00:00Z,L143/136/137,42863.822
2023-08-06T00:00:00Z,LIGM,22602.613
2022-10-09T00:00:00Z,L101,12408.942
2021-05-30T00:00:00Z,L101,13304.842
2023-05-07T00:00:00Z,L138,24172.424
2023-01-01T00:00:00Z,L103,45294.473
2022-10-02T00:00:00Z,L101,20495.324
2021-05-16T00:00:00Z,L110,26027.004
2023-08-06T00:00:00Z,L102/144,23429.333
2022-10-16T00:00:00Z,L101,23585.308
2022-03-20T00:00:00Z,L101,19209.782
2021-07-25T00:00:00Z,L130/146,28964.699
2021-02-21T00:00:00Z,LIGM,4538.805
2021-06-27T00:00:00Z,L145/133,40561.711
2023-02-19T00:00:00Z,L101,14915.061
2021-01-17T00:00:00Z,L101,13012.742
2018-12-30T00:00:00Z,LIGM,2734.606
2022-06-12T00:00:00Z,L101,19911.249
2022-06-05T00:00:00Z,L102/144,24159.34
2021-02-28T00:00:00Z,L101,13332.946
2020-04-12T00:00:00Z,L144,7386.422
2023-11-05T00:00:00Z,L130,15802.451
2022-12-18T00:00:00Z,L107,41975.13
2020-05-31T00:00:00Z,L145,11339.637
2022-07-10T00:00:00Z,L102/144,20312.984
2022-03-13T00:00:00Z,L102/144,23769.586
2022-11-06T00:00:00Z,L107,46932.376
2019-11-17T00:00:00Z,L740,61394.361
2022-12-18T00:00:00Z,L143/136/137,35955.038
2020-07-26T00:00:00Z,L110,11773.056
2019-05-19T00:00:00Z,L145,39605.269
2023-02-05T00:00:00Z,L101,18060.406
2019-06-16T00:00:00Z,L129,17090.684
2022-09-18T00:00:00Z,L122,55041.7340000001
2020-04-19T00:00:00Z,L145,19299.793
2022-11-20T00:00:00Z,L140,23308.233
2019-09-01T00:00:00Z,L125,17378.805
2023-01-22T00:00:00Z,L122,46631.092
2018-12-30T00:00:00Z,L102,18696.652
2022-02-06T00:00:00Z,L145/133,43987.188
2020-09-13T00:00:00Z,L101,11178.261
2021-11-14T00:00:00Z,L740,61771.35
2020-06-21T00:00:00Z,LIGM,9886.627
2021-05-16T00:00:00Z,L107,24872.854
2019-12-29T00:00:00Z,L101,18787.212
2022-05-29T00:00:00Z,L130/146,34895.165
2021-03-14T00:00:00Z,L101,19337.341
2021-03-21T00:00:00Z,L143/136/137,39912.183
2021-06-20T00:00:00Z,L101,10700.849
2021-01-31T00:00:00Z,L315,45804.3
2022-07-17T00:00:00Z,L138,19020.527
2020-02-02T00:00:00Z,L101,21365.772
2023-09-24T00:00:00Z,L740,63774.14
2021-05-02T00:00:00Z,L103,45741.372
2022-08-21T00:00:00Z,L101,23027.529
2020-12-27T00:00:00Z,L144,6760.569
2019-10-13T00:00:00Z,L125,15768.701
2021-10-03T00:00:00Z,L145/133,45317.427
2022-07-17T00:00:00Z,L128,22385.755
2021-08-22T00:00:00Z,L102/144,17929.83
2020-11-01T00:00:00Z,L128,17606.427
2019-10-20T00:00:00Z,L125,17130.885
2019-08-25T00:00:00Z,L125,17256.839
2022-07-17T00:00:00Z,L107,41884.637
2020-12-20T00:00:00Z,L144,7670.303
2021-11-28T00:00:00Z,L102/144,24702.868
2019-09-29T00:00:00Z,L130,16866.366
2020-08-09T00:00:00Z,L125,11044.382
2019-07-14T00:00:00Z,L125,15773.919
2023-04-30T00:00:00Z,L101,19964.712
2022-09-11T00:00:00Z,L103,47970.072
2022-08-28T00:00:00Z,L122,53354.013
2022-12-18T00:00:00Z,L110,48321.5380000001
2022-06-19T00:00:00Z,L122,49629.557
2023-05-21T00:00:00Z,L102/144,19642.423
2023-04-09T00:00:00Z,L140,25838.127
2019-06-02T00:00:00Z,L740,75922.148
2023-01-01T00:00:00Z,L130/146,29322.947
2021-03-07T00:00:00Z,L315,44152.64
2023-01-22T00:00:00Z,L130/146,29566.168
2023-05-21T00:00:00Z,L740,55627.15
2019-09-08T00:00:00Z,L125,16611.067
2020-06-14T00:00:00Z,L101,10722.622
2023-01-29T00:00:00Z,L103,45303.335
2019-11-03T00:00:00Z,L125,17056.366
2020-06-28T00:00:00Z,L101,7905.531
2021-09-19T00:00:00Z,L145/133,52542.115
2022-05-01T00:00:00Z,L130/146,36307.326
2019-10-27T00:00:00Z,L125,18667.548
2020-12-06T00:00:00Z,L144,7331.071
2023-01-29T00:00:00Z,L122,47097.378
2022-04-03T00:00:00Z,L130/146,38432.682
2023-01-01T00:00:00Z,L143/136/137,32828.626
2021-12-05T00:00:00Z,L740,61098.11
2023-03-19T00:00:00Z,L315,51857.88
2020-05-24T00:00:00Z,L740,52860.67
2020-06-07T00:00:00Z,L101,12796.034
2022-07-03T00:00:00Z,L130/146,35175.879
2021-06-20T00:00:00Z,L103,35206.755
2023-11-12T00:00:00Z,L315,13165.3
2020-02-09T00:00:00Z,LIGM,3916.029
2020-12-13T00:00:00Z,L128,21631.753
2019-11-17T00:00:00Z,L102,19407.889
2023-10-08T00:00:00Z,L140,23684.966
2022-08-07T00:00:00Z,L128,24529.311
2020-06-21T00:00:00Z,L101,9163.116
2021-10-17T00:00:00Z,L740,63163.47
2023-10-15T00:00:00Z,L103,47820.867
2022-05-15T00:00:00Z,L101,15756.698
2022-01-09T00:00:00Z,L101,10973.211
2019-12-08T00:00:00Z,L125,17211.271
2023-09-03T00:00:00Z,LIGM,21305.095
2023-06-25T00:00:00Z,L101,23372.876
2022-12-11T00:00:00Z,L101,21037.034
2019-09-08T00:00:00Z,L102,23330.696
2019-08-11T00:00:00Z,L129,18919.658
2020-07-26T00:00:00Z,L145,7731.708
2020-06-21T00:00:00Z,L144,5966.991
2022-11-06T00:00:00Z,L103,51408.739
2022-05-29T00:00:00Z,L101,22586.164
2022-06-05T00:00:00Z,L107,46160.33
2022-11-06T00:00:00Z,L122,54249.0480000001
2022-05-01T00:00:00Z,L143/136/137,42554.167
2022-07-31T00:00:00Z,L101,22832.849
2020-08-02T00:00:00Z,L125,10568.258
2022-07-17T00:00:00Z,L130/146,31462.476
2022-10-02T00:00:00Z,L103,46889.485
2023-06-04T00:00:00Z,LIGM,21381.496
2023-08-27T00:00:00Z,L138,23152.896
2021-05-16T00:00:00Z,L145/133,28287.703
2020-08-16T00:00:00Z,L125,8824.47
2019-07-21T00:00:00Z,L128,34081.966
2023-01-08T00:00:00Z,L128,20008.219
2023-06-18T00:00:00Z,L101,12811.285
2020-09-27T00:00:00Z,L101,12478.573
2020-09-20T00:00:00Z,L101,9202.00900000001
2020-08-16T00:00:00Z,L315,43287.24
2022-11-27T00:00:00Z,L143/136/137,39769.014
2020-01-19T00:00:00Z,L101,21937.139
2023-08-06T00:00:00Z,L140,26248.008
2022-04-17T00:00:00Z,L101,21515.658
2020-01-26T00:00:00Z,L101,21344.008
2022-07-17T00:00:00Z,L101,17834.609
2023-06-25T00:00:00Z,LIGM,21119.714
2019-03-24T00:00:00Z,L129,19805.85
2022-08-21T00:00:00Z,L126,13011.8
2022-03-20T00:00:00Z,L110,46689.372
2019-08-04T00:00:00Z,L125,17015.599
2022-10-09T00:00:00Z,LIGM,16790.605
2023-07-30T00:00:00Z,L128,26871.081
2020-06-14T00:00:00Z,L130,9086.074
2021-04-18T00:00:00Z,L102/144,24115.386
2022-02-13T00:00:00Z,L103,39839.866
2021-09-26T00:00:00Z,L130/146,35421.105
2021-04-25T00:00:00Z,L130/146,35344.54
2020-04-12T00:00:00Z,L101,13591.721
2019-11-03T00:00:00Z,L740,66512.818
2019-05-26T00:00:00Z,L144,13087.828
2020-12-27T00:00:00Z,L128,18303.551
2019-07-21T00:00:00Z,L125,16824.415
2023-01-08T00:00:00Z,L122,47631.365
2023-08-20T00:00:00Z,L101,20204.149
2021-08-29T00:00:00Z,L128,23379.262
2020-08-23T00:00:00Z,L128,14457.613
2023-08-13T00:00:00Z,L140,25789.154
2023-09-24T00:00:00Z,L146,36268.792
2022-09-25T00:00:00Z,L315,63847.13
2021-12-26T00:00:00Z,L740,53238.39
2019-09-29T00:00:00Z,L125,17118.446
2022-03-20T00:00:00Z,L130/146,34005.294
2023-10-22T00:00:00Z,L143/136/137,42737.491
2020-10-18T00:00:00Z,L145,28759.429
2022-05-22T00:00:00Z,L101,19162.286
2022-09-18T00:00:00Z,L128,25465.755
2020-10-11T00:00:00Z,L101,12943.036
2023-07-02T00:00:00Z,L126,12825.139
2023-05-28T00:00:00Z,L143/136/137,43396.2
2020-05-03T00:00:00Z,L101,13314.723
2022-03-20T00:00:00Z,L102/144,21306.832
2022-05-22T00:00:00Z,L138,20069.233
2019-11-10T00:00:00Z,L125,16302.71
2022-10-02T00:00:00Z,L130/146,33117.765
2022-05-22T00:00:00Z,L140,21970.802
2022-12-04T00:00:00Z,L130/146,27582.372
2021-10-31T00:00:00Z,L102/144,24518.078
2021-11-07T00:00:00Z,L740,64813.18
2021-01-10T00:00:00Z,L128,17908.117
2023-09-24T00:00:00Z,L122,57849.276
2023-11-05T00:00:00Z,L140,25809.63
2021-09-26T00:00:00Z,L143/136/137,35197.629
2023-11-12T00:00:00Z,L145/133,10964.897
2021-10-31T00:00:00Z,L128,25215.105
2021-03-28T00:00:00Z,L128,22918.324
2019-12-29T00:00:00Z,L125,12434.343
2022-04-10T00:00:00Z,L130/146,32318.27
2019-08-18T00:00:00Z,L125,15671.778
2020-07-26T00:00:00Z,L101,3988.527
2023-06-18T00:00:00Z,L140,17296.269
2020-05-10T00:00:00Z,L101,2681.567
2022-05-08T00:00:00Z,L130/146,37792.039
2023-04-09T00:00:00Z,L101,23657.592
2020-09-13T00:00:00Z,L144,6003.816
2019-07-14T00:00:00Z,L130,15909.403
2023-10-22T00:00:00Z,L102/144,23196.729
2021-05-30T00:00:00Z,L143/136/137,38859.408
2023-11-05T00:00:00Z,L440,235126.42
2021-01-10T00:00:00Z,L101,12547.315
2022-10-16T00:00:00Z,L140,25932.444
2022-11-13T00:00:00Z,L128,24297.162
2019-07-21T00:00:00Z,L130,18586.768
2022-12-11T00:00:00Z,L107,45786.987
2022-06-19T00:00:00Z,L130/146,32719.443
2020-10-04T00:00:00Z,L146,26601.724
2023-01-15T00:00:00Z,L102/144,20098.174
2022-05-22T00:00:00Z,L130/146,33238.745
2021-10-10T00:00:00Z,L315,31920.21
2022-08-28T00:00:00Z,L145/133,50758.566
2020-07-26T00:00:00Z,L128,6918.573
2022-12-18T00:00:00Z,L130/146,30673.784
2022-08-21T00:00:00Z,L128,24491.682
2022-05-15T00:00:00Z,L140,17134.899
2019-12-01T00:00:00Z,L125,17264.437
2021-11-21T00:00:00Z,L740,58231.11
2022-07-24T00:00:00Z,L130/146,34979.711
2020-02-23T00:00:00Z,L101,17187.187
2020-12-27T00:00:00Z,L101,13237.388
2022-08-07T00:00:00Z,L130/146,35096.418
2022-10-09T00:00:00Z,L143/136/137,23422.24
2019-12-15T00:00:00Z,LIGM,4706.281
2022-11-20T00:00:00Z,L103,46702.668
2022-09-25T00:00:00Z,L145/133,54969.699
2020-12-06T00:00:00Z,L125,9345.98
2022-10-16T00:00:00Z,L102/144,23617.802
2022-11-20T00:00:00Z,L143/136/137,36670.414
2019-04-28T00:00:00Z,L125,14368.986
2019-04-28T00:00:00Z,L740,63966.3740000001
2023-06-25T00:00:00Z,L140,26869.23
2023-04-02T00:00:00Z,L138,19780.935
2023-07-02T00:00:00Z,L740,53171.76
2023-07-02T00:00:00Z,L103,54000.175
2021-10-10T00:00:00Z,L740,57170.55
2021-05-09T00:00:00Z,L103,40342.42
2022-05-29T00:00:00Z,L102/144,24042.154
2021-11-07T00:00:00Z,L145/133,55097.15
2021-02-14T00:00:00Z,L128,19696.154
2021-05-30T00:00:00Z,L145/133,48687.634
2019-03-03T00:00:00Z,L125,11798.45
2020-11-08T00:00:00Z,L145,12875.5
2022-07-17T00:00:00Z,L103,45026.773
2022-12-04T00:00:00Z,L128,18895.15
2022-01-02T00:00:00Z,L102/144,15766.188
2021-12-19T00:00:00Z,L102/144,21877.094
2023-07-09T00:00:00Z,L140,25635.422
2021-12-26T00:00:00Z,L128,19193.173
2022-12-18T00:00:00Z,L122,48223.484
2023-06-11T00:00:00Z,L145/133,41694.721
2023-03-12T00:00:00Z,LIGM,22575.992
2023-09-03T00:00:00Z,L140,25856.163
2020-03-22T00:00:00Z,L740,30281.87
2022-04-24T00:00:00Z,L107,40344.078
2023-08-20T00:00:00Z,L140,23841.885
2021-01-03T00:00:00Z,L101,11710.781
2019-05-12T00:00:00Z,L740,77154.9039999999
2021-06-06T00:00:00Z,L145/133,42935.785
2020-05-03T00:00:00Z,L128,19833.551
2023-02-12T00:00:00Z,L122,48242.169
2020-09-27T00:00:00Z,L146,25225.738
2020-01-19T00:00:00Z,L125,13738.211
2023-06-25T00:00:00Z,L740,60588.94
2023-09-10T00:00:00Z,L138,22836.72
2022-10-30T00:00:00Z,L103,51047.1050000001
2023-09-10T00:00:00Z,L103,53167.993
2022-06-05T00:00:00Z,L140,24853.245
2023-08-20T00:00:00Z,L102/144,21208.712
2023-07-30T00:00:00Z,L140,26010.793
2022-04-17T00:00:00Z,LIGM,28591.455
2022-09-25T00:00:00Z,L107,48042.595
2023-04-16T00:00:00Z,L122,55132.292
2022-07-10T00:00:00Z,L140,21700.71
2021-06-13T00:00:00Z,L101,12042.76
2022-09-18T00:00:00Z,LIGM,27138.179
2022-11-20T00:00:00Z,L122,51612.135
2022-09-25T00:00:00Z,L130/146,37175.954
2022-03-06T00:00:00Z,L128,25471.738
2020-09-13T00:00:00Z,L128,16333.987
2023-01-08T00:00:00Z,L138,19416.981
2020-03-22T00:00:00Z,L125,8457.445
2022-03-13T00:00:00Z,L130/146,37376.042
2022-07-31T00:00:00Z,L130/146,36362.715
2020-03-08T00:00:00Z,L125,16753.419
2022-06-26T00:00:00Z,L140,25081.629
2023-09-17T00:00:00Z,L740,63634.57
2022-12-18T00:00:00Z,L740,54241.08
2022-09-18T00:00:00Z,L103,48459.674
2020-12-20T00:00:00Z,L101,13519.336
2021-04-11T00:00:00Z,L128,26358.147
2022-12-18T00:00:00Z,L128,20501.281
2023-07-02T00:00:00Z,L102/144,24246.418
2022-09-25T00:00:00Z,L102/144,23908.162
2023-02-12T00:00:00Z,L102/144,19667.087
2021-01-03T00:00:00Z,L143,40722.224
2023-08-27T00:00:00Z,L107,48953.582
2023-02-26T00:00:00Z,L126,9615.622
2021-10-03T00:00:00Z,L315,29961.14
2023-02-12T00:00:00Z,L107,37384.983
2023-07-23T00:00:00Z,L146,32093.771
2022-08-21T00:00:00Z,L138,21314.255
2022-10-23T00:00:00Z,L740,67031.15
2022-05-29T00:00:00Z,L128,24655.694
2020-04-26T00:00:00Z,N339,3384.99
2022-10-23T00:00:00Z,L128,24784.484
2022-12-11T00:00:00Z,L102/144,21720.449
2022-04-24T00:00:00Z,L145/133,47168.7390000001
2021-05-16T00:00:00Z,L103,26725.459
2022-04-17T00:00:00Z,L130/146,37575.335
2022-09-25T00:00:00Z,L122,54509.441
2021-03-28T00:00:00Z,L130/146,32235.79
2020-09-13T00:00:00Z,L125,6545.746
2021-06-13T00:00:00Z,L143/136/137,34127.779
2022-12-11T00:00:00Z,L103,49200.494
2022-08-28T00:00:00Z,L128,22448.213
2021-11-28T00:00:00Z,L145/133,53901.58
2023-05-07T00:00:00Z,L128,26948.341
2023-07-02T00:00:00Z,LIGM,22213.441
2022-06-05T00:00:00Z,L101,22761.464
2020-12-13T00:00:00Z,L129,13382.935
2019-12-08T00:00:00Z,L129,18943.204
2022-10-09T00:00:00Z,L102/144,13646.541
2019-05-12T00:00:00Z,L125,17268.725
2022-12-25T00:00:00Z,L107,38645.804
2020-12-13T00:00:00Z,L130,10691.975
2019-07-07T00:00:00Z,L101,19352.243
2022-08-21T00:00:00Z,L122,55294.072
2022-04-24T00:00:00Z,L130/146,31278.164
2023-07-23T00:00:00Z,L143/136/137,37523.191
2021-05-09T00:00:00Z,L128,20875.157
2020-06-14T00:00:00Z,N339,3029.77
2022-06-05T00:00:00Z,L122,52128.402
2019-02-24T00:00:00Z,L130,15233.535
2022-01-23T00:00:00Z,L102/144,16327.11
2020-10-25T00:00:00Z,L125,8843.993
2020-02-02T00:00:00Z,L125,13835.49
2022-08-21T00:00:00Z,L740,61079.71
2020-02-16T00:00:00Z,L101,20653.633
2022-10-02T00:00:00Z,L102/144,21618.104
2022-02-20T00:00:00Z,L128,18556.097
2022-02-13T00:00:00Z,L102/144,16444.743
2022-08-28T00:00:00Z,L102/144,20933.989
2022-07-17T00:00:00Z,L140,21430.48
2020-12-27T00:00:00Z,L130,9419.367
2020-07-26T00:00:00Z,L740,54715.11
2023-06-25T00:00:00Z,L102/144,23851.642
2023-09-03T00:00:00Z,L102/144,23741.917
2022-06-12T00:00:00Z,L107,41565.31
2020-09-27T00:00:00Z,L125,7484.599
2023-08-27T00:00:00Z,L102/144,23926.297
2020-02-09T00:00:00Z,L125,13804.8
2023-10-22T00:00:00Z,L103,53972.738
2020-01-12T00:00:00Z,L125,13832.947
2022-12-04T00:00:00Z,L740,54154.38
2022-06-26T00:00:00Z,L122,54846.21
2022-06-05T00:00:00Z,L130/146,36582.415
2022-09-11T00:00:00Z,L107,47548.129
2023-06-18T00:00:00Z,L102/144,15782.019
2021-12-19T00:00:00Z,L128,19750.398
2023-07-16T00:00:00Z,L103,46278.714
2021-04-25T00:00:00Z,L103,44332.408
2022-09-11T00:00:00Z,L130/146,37429.919
2020-02-09T00:00:00Z,L740,57086.8
2022-01-30T00:00:00Z,L102/144,16173.961
2023-07-16T00:00:00Z,L102/144,21374.462
2022-07-31T00:00:00Z,L107,45502.31
2023-01-22T00:00:00Z,L138,19875.103
2020-05-10T00:00:00Z,L145,3345.417
2020-01-19T00:00:00Z,L128,28340.097
2022-10-16T00:00:00Z,L130/146,37371.367
2023-11-05T00:00:00Z,LI41,76711.8399999999
2019-01-27T00:00:00Z,L130,14616.482
2021-07-04T00:00:00Z,L101,10849.295
2021-06-27T00:00:00Z,L110,35771.476
2020-02-23T00:00:00Z,L125,11669.31
2023-02-05T00:00:00Z,L128,20927.999
2023-01-15T00:00:00Z,L138,19728.504
2022-11-20T00:00:00Z,L740,61084.63
2022-01-09T00:00:00Z,L107,30192.906
2020-05-10T00:00:00Z,L125,1503.134
2019-06-16T00:00:00Z,L740,61766.227
2022-09-04T00:00:00Z,L122,54652.399
2018-12-30T00:00:00Z,L146,21285.411
2023-02-26T00:00:00Z,L140,23044.622
2022-12-04T00:00:00Z,L140,19892.112
2021-04-11T00:00:00Z,L103,48092.396
2022-05-08T00:00:00Z,LIGM,22876.191
2021-12-19T00:00:00Z,L145/133,48717.915
2023-04-16T00:00:00Z,L102/144,24941.9
2022-09-04T00:00:00Z,L140,25048.667
2022-10-23T00:00:00Z,L103,50824.434
2023-09-03T00:00:00Z,L740,63153.02
2019-10-27T00:00:00Z,L740,68078.943
2020-07-26T00:00:00Z,L107,12260.475
2022-12-25T00:00:00Z,L126,9599.146
2019-07-07T00:00:00Z,LIGM,3799.74
2020-12-20T00:00:00Z,L128,19028.318
2020-11-08T00:00:00Z,L146,14136.902
2019-06-23T00:00:00Z,L128,34054.266
2022-10-30T00:00:00Z,L122,51793.809
2021-08-01T00:00:00Z,L102/144,19734.402
2023-01-22T00:00:00Z,L140,21559.796
2023-06-11T00:00:00Z,L128,20895.608
2019-12-08T00:00:00Z,L740,63545.21
2023-07-23T00:00:00Z,L103,46933.569
2022-07-10T00:00:00Z,L103,45177.493
2023-09-10T00:00:00Z,L128,26354.223
2023-05-14T00:00:00Z,L102/144,24134.798
2021-07-11T00:00:00Z,L145/133,39845.3230000001
2022-04-03T00:00:00Z,L102/144,23701.334
2022-12-18T00:00:00Z,L103,45633.922
2020-04-19T00:00:00Z,N339,3577.099
2023-10-29T00:00:00Z,L103,52633.948
2021-12-05T00:00:00Z,L143/136/137,37179.055
2020-06-28T00:00:00Z,L128,14854.997
2022-08-14T00:00:00Z,L130/146,32381.144
2022-08-14T00:00:00Z,L143/136/137,38004.233
2022-05-22T00:00:00Z,L122,48344.247
2020-05-10T00:00:00Z,L110,5971.79
2022-08-21T00:00:00Z,L143/136/137,42390.275
2020-10-04T00:00:00Z,L125,5998.899
2020-04-19T00:00:00Z,L107,32910.995
2022-01-16T00:00:00Z,L103,35298.264
2021-06-27T00:00:00Z,L101,11891.441
2020-09-20T00:00:00Z,L740,55890.04
2022-10-02T00:00:00Z,L143/136/137,36764.814
2023-10-22T00:00:00Z,L138,23147.658
2023-08-13T00:00:00Z,LIGM,23972.467
2020-12-27T00:00:00Z,L125,10096.907
2023-03-19T00:00:00Z,L126,9652.038
2020-05-03T00:00:00Z,L144,7058.097
2019-09-01T00:00:00Z,L128,34261.031
2022-09-11T00:00:00Z,L143/136/137,41163.868
2022-12-18T00:00:00Z,L138,17373.41
2022-02-13T00:00:00Z,L130/146,28470.95
2021-01-24T00:00:00Z,L143,3910.856
2022-08-07T00:00:00Z,L122,55530.441
2020-08-16T00:00:00Z,L144,6874.315
2020-01-26T00:00:00Z,L125,13408.775
2023-10-01T00:00:00Z,L138,22062.111
2020-09-20T00:00:00Z,L144,5068.202
2022-12-25T00:00:00Z,L143/136/137,33846.651
2020-06-21T00:00:00Z,L130,8172.893
2022-05-08T00:00:00Z,L102/144,23043.644
2020-12-20T00:00:00Z,L130,9496.77
2020-08-23T00:00:00Z,L130,6490.776
2020-10-18T00:00:00Z,L125,8351.744
2023-06-11T00:00:00Z,L101,18608.385
2022-08-07T00:00:00Z,L138,23467.025
2023-06-04T00:00:00Z,L740,67058.74
2022-01-09T00:00:00Z,L130/146,25755.239
2019-07-14T00:00:00Z,L144,11412.743
2020-05-03T00:00:00Z,L125,6718.002
2021-07-25T00:00:00Z,L101,14889.291
2020-08-16T00:00:00Z,L130,7855.487
2022-07-24T00:00:00Z,L102/144,22604.789
2019-12-15T00:00:00Z,L125,14685.344
2022-10-23T00:00:00Z,L122,52511.4
2023-01-01T00:00:00Z,L128,21261.901
2020-01-12T00:00:00Z,L128,28257.982
2023-02-05T00:00:00Z,L146,27072.466
2019-09-15T00:00:00Z,L125,16483.288
2020-04-19T00:00:00Z,L125,7440.047
2020-08-09T00:00:00Z,L130,9677.224
2023-05-14T00:00:00Z,LI41,75490.6200000001
2023-11-12T00:00:00Z,LI41,14109.81
2022-12-18T00:00:00Z,L140,21888.815
2022-01-09T00:00:00Z,L128,18141.761
2020-11-29T00:00:00Z,L128,17488.46
2022-07-17T00:00:00Z,L315,52936.05
2020-09-13T00:00:00Z,LIGM,21222.433
2020-06-21T00:00:00Z,L125,7996.206
2023-05-28T00:00:00Z,L740,59628.6
2023-08-27T00:00:00Z,L146,35990.076
