Fecha,Linea,LTS,KM,Consumo
2023-04-17,L126,808.65,1874.859,43.1312434695089
2023-04-13,L126,905.36,1769.703,51.1588667702999
2023-04-12,L122,4085.91,9526.418,42.8903077736039
2023-04-06,L122,2143.56,5434.036,39.4469230605024
2022-11-18,L103,4783.43,8305.839,57.5911717046285
2022-09-10,L102/144,934.9,1972.691,47.392115643048
2022-08-15,L102/144,743.77,1684.662,44.1495089222645
2022-07-30,L102/144,871.82,1895.115,46.0035406822277
2022-07-03,L102/144,868.12,2009.658,43.1973997565755
2022-06-19,L143/136/137,1289.93,3083.74,41.8300505230662
2022-06-10,L103,4039.04,7352.785,54.9321107580325
2022-06-08,L140,1951.06,3590.496,54.3395675694946
2022-05-24,L140,1892.99,3858.333,49.0623800485858
2022-05-23,L140,2054.9,4210.911,48.7994165633042
2022-05-21,L140,1384.72,2532.639,54.6749852624081
2022-05-20,L140,1952.32,4105.142,47.5579163887632
2022-05-19,L140,1802.09,3843.559,46.8859720899302
2022-05-16,L140,1690.7,3589.343,47.1033278235042
2022-03-24,L133/125,1263.79,3279.22,38.5393477717262
2022-03-20,L133/125,1178.01,3326.519,35.4126941706931
2022-01-31,L103,2825.1,7326.213,38.5615324042585
2022-01-28,L103,2862.45,6152.932,46.5217233019965
2021-11-15,203M,13385.15,29413.93,45.5061598365128
2021-11-06,L128,1233.24,2872.988,42.9253446237854
2021-10-06,203M,15363.53,35242.781,43.5934099525233
2021-09-07,L103,3216.91,7143.7,45.0314262916976
2021-09-06,L103,3503.16,7191.619,48.7117017739677
2021-06-20,L128,671.44,1519.731,44.181503173917
2021-06-13,L128,772.73,1782.788,43.3439085297859
2021-05-24,L103,1286.74,3886.334,33.1093518982156
2021-04-03,L145/133,2262.56,5622.581,40.2405941328369
2021-04-02,L145/133,1895.8,5240.568,36.1754680027051
2021-03-27,L145/133,2362.17,5570.647,42.4038715790105
2021-03-24,L145/133,2030.66,4711.779,43.0975221885407
2021-03-11,L145/133,3819.97,7673.62,49.780546860543
2021-02-27,L102/144,952.19,2001.962,47.5628408531231
2021-02-17,L128,1750.73,4164.59,42.0384719744321
2021-02-16,L145/133,1905.02,4804.968,39.646882143648
2021-02-13,L145/133,2337.83,5877.639,39.7749844793122
2021-01-29,L143/136/137,2865.85,6035.248,47.485206904505
2021-01-20,L128,1473.78,2962.992,49.739587552042
2021-01-13,L128,861.59,2239.415,38.4738871535647
2021-01-12,L128,1878.63,3815.067,49.2423855203592
2021-01-11,L128,1336.32,3354.592,39.8355448292967
2021-01-01,L128,1181.03,2638.669,44.7585506177546
2020-09-14,L145,1785.11,4782.459,37.326195582649
2020-08-26,L145,1834.93,4482.316,40.9370959120241
2020-08-17,L145,722.59,2214.053,32.6365267678777
2020-08-09,L145,912.2,2917.969,31.2614698785354
2020-08-06,L145,1354.83,3543.569,38.2334871989229
2020-08-05,L145,1792.99,4361.097,41.1132795257707
2020-08-04,L145,1792.8,5533.411,32.3995452352988
2020-06-29,L145,2455.88,5756.625,42.6618027055784
2020-06-23,L143,2679,7279.477,36.80209443618
2020-06-20,L145,1109.83,2706.929,40.99959769909
2020-06-09,L130,700.14,1943.081,36.0324659651348
2020-06-08,L130,453.73,1064.026,42.6427549702733
2020-06-07,L130,417.69,1102.078,37.9002212184619
2020-05-10,L143,1512.1,4680.046,32.3095114877076
2020-05-07,L143,1959.38,5447.853,35.9660952672548
2020-05-05,L103,1827.75,5793.114,31.5503889617915
2020-03-20,L143,2509.54,6218.811,40.3540162259313
2020-03-18,L143,2691.01,7137.126,37.7043924963634
2020-03-13,L128,2826.84,5175.82,54.6162733634477
2020-03-12,L128,2610.36,5164.816,50.5412003060709
2020-03-11,L128,2776.5,6098.582,45.5269765988225
2020-03-10,L128,2852.99,5396.19,52.8704511887091
2020-03-05,L128,2921.66,5729.68,50.991678418341
2020-03-04,L128,3091.48,5438.776,56.8414658003933
2020-03-03,L128,2634.38,5012.165,52.5597221958974
2019-12-30,L110,3325.62,7400.741,44.9363111072256
2019-12-26,L110,3431.47,8241.676,41.6355848009555
2019-12-24,L110,2493.75,5246.419,47.5324216384547
2019-12-22,L110,2116.55,4710.011,44.937262354589
2019-12-11,L143,4398.62,10416.326,42.2281330288626
2019-10-31,L143,4148.27,8849.045,46.8781659489809
2019-10-30,L143,3915.53,9268.942,42.2435484006697
2019-10-18,L125,116,250.105,46.3805201815238
2019-09-26,L143,4424.75,13266.534,33.352720461878
2019-09-15,L143,2022.14,6101.969,33.1391391860562
2019-09-14,L143,2718.01,10189.984,26.6733490454941
2019-09-13,L143,2284.52,5100.138,44.7932977499825
2019-09-11,L143,4210.27,8317.309,50.6205793243945
2019-08-20,L143,3600.51,9505.147,37.8795825040896
2019-08-16,L143,4062.77,9714.902,41.8199792442579
2019-07-17,L145,3012.88,6766.058,44.5293256427893
2019-06-18,L128,2270.54,6027.49,37.6697431269069
2019-06-14,L128,2618.2,5469.068,47.8728734036585
2019-06-13,L128,2697.92,11075.722,24.3588634673207
2019-06-11,L128,4916.79,11061.262,44.4505337636881
2019-06-06,L128,2786.58,6501.575,42.8600762123024
2019-05-27,L145,2841.92,7279.035,39.0425379188313
2019-05-16,L128,2581.27,5725.261,45.0856301572976
2020-11-02,LI41,6392.54,13375.82,47.7917615518152
2023-02-06,L103,3807.06,7124.628,53.4352109331182
2022-06-18,L110,2139.97,4582.327,46.7005082788723
2022-05-18,203I,8733.23,22030.47,39.6415963890012
2022-03-25,203I,17081.11,50924.8,33.5418303066482
2020-05-12,LI41,4141.76,9397.76,44.0717788068646
2019-12-29,LI41,3682.55,6892.62,53.4274339801121
2023-10-16,LEXP,1944.74,4515.534,43.0677744869156
2022-06-25,359V,1001.09,2823.897,35.4506556011073
2022-02-07,359V,521.7,1542.615,33.8191966239146
2021-06-27,L359,1504.18,4054.469,37.0993094286823
2021-06-26,L359,1626.05,4346.681,37.4090024089645
2021-06-23,L359,1844.22,4660.892,39.5679625273446
2021-05-12,203I,12298.46,39190.17,31.381491838387
2021-05-08,203I,10154.46,27986.39,36.2835649756899
2021-05-07,203I,13869.31,43080.04,32.1942830136648
2021-05-06,203I,14507.04,46957.59,30.8939193855562
2021-05-05,203I,13252.59,42796.35,30.966636173412
2021-05-04,203I,13814.24,44288.98,31.1911450658832
2021-05-03,203I,12018.36,45711.81,26.2915863537235
2021-04-29,203I,12005.08,41499.1,28.92853098019
2021-04-28,203I,13227.97,44017.95,30.0513086138723
2021-04-20,203I,12097.65,37833.44,31.9760772480642
2021-04-15,203I,13726.8,44395.84,30.9191131421322
2021-04-14,203I,14926.34,44180.51,33.7848974581778
2021-03-13,203I,7780.1,25776.97,30.1823682147281
2021-01-17,203I,7559.75,26922.6,28.0795688380766
2021-01-10,203I,7289.9,20488.72,35.5800655189782
2020-12-02,LI41,7649.23,14198.49,53.8735457080295
2020-07-16,LI41,6033.31,14180.02,42.5479653766356
2020-06-26,LI41,5476.04,12924.28,42.3701745861278
2020-06-03,LI41,5849.97,13138.42,44.5256735589211
2023-08-17,359V,1106.2,2440.132,45.3336130996192
2023-08-13,359V,798.54,1945.092,41.0540992405501
2023-07-09,L359,959.89,2580.092,37.203712115692
2023-02-12,359V,1050.45,2128.954,49.3411318422098
2023-01-14,359V,623.81,1311.744,47.5557730776737
2022-12-31,L359,1882.64,4282.622,43.9599852613656
2022-09-26,359V,1847.24,7346.913,25.1430770991844
2022-08-06,359V,599.62,1429.499,41.946164355484
2022-08-03,359V,422.63,961.105,43.9733431831069
2022-06-09,359V,1037.25,2247.177,46.1579127945863
2022-04-02,359V,722.07,1691.55,42.6868848097899
2021-12-06,203I,15866.57,52293.516,30.341371576545
2021-02-02,359V,638.85,1455.688,43.8864646819923
2023-04-03,L101,2028.11,9282.868,21.8478814952448
2022-11-06,L143/136/137,1256.56,3157.176,39.8001251751565
2022-03-11,203M,15480.88,46132.63,33.5573324130881
2020-11-11,LI41,7098.67,15853.28,44.7772952978816
2020-06-22,LI41,5905.93,15504.03,38.0928700473361
2020-05-19,LI41,5458.5,12494.05,43.6887958668326
2019-12-03,LI41,10441.33,20788.91,50.2254807972135
2020-11-16,LI41,7958.74,17086.36,46.579493818461
2020-06-05,LI41,5749.6,13790.62,41.6921066638048
2020-05-21,LI41,5806.01,13339.11,43.5262172663693
2023-07-29,L359,1152.76,2821.189,40.8607860019304
2023-07-28,L359,925.83,2220.787,41.6892750182706
2022-04-02,L359,1448.22,3527.206,41.058560231526
2021-12-04,203I,11974.56,35522.02,33.7102450817831
2021-11-05,203I,11764.9,38986.763,30.1766525217803
2021-08-27,LMAV,1438.11,4240.931,33.9102428216823
2021-08-12,LMAV,1382.74,4356.504,31.7396701575392
2021-08-08,LMAV,1062.52,3770.425,28.1803775436456
2021-08-07,LMAV,982.79,2918.661,33.672632758652
2021-08-03,LMAV,1227.79,4255.784,28.8499134354563
2021-08-02,LMAV,1316.37,3975.64,33.1108953526979
2021-07-26,LMAV,1140.38,3667.504,31.0941719490967
2021-07-25,LMAV,739.74,2561.102,28.8836602368824
2021-07-23,LMAV,1226.25,3146.062,38.9772992394937
2021-06-07,LMAV,1225.08,3585.905,34.1637606127324
2021-05-26,LMAV,1041.69,3194.334,32.6105535613997
2020-09-15,LMAV,1176.74,3680.998,31.9679608627878
2020-09-14,LMAV,1051.97,2932.285,35.875435027632
2020-08-26,LMAV,1279.88,4097.174,31.2381168092934
2020-08-25,LMAV,1337.84,4258.521,31.4156018016584
2020-08-24,LMAV,1054.13,3430.621,30.7270899350293
2020-08-23,LMAV,1068.13,3422.07,31.2129792786238
2020-08-22,LMAV,1048.5,3666.073,28.6000851592426
2020-08-21,LMAV,1256.42,3748.601,33.5170374227612
2020-08-17,LMAV,886.3,3166.749,27.9876933726039
2020-08-16,LMAV,995.14,4077.902,24.4032348006401
2020-05-06,LMAV,1160.09,3497.776,33.1665035153766
2020-04-20,LMAV,1245.81,3649.779,34.1338475562493
2019-12-08,LMAV,1350.4,4248.671,31.7840567085566
2019-12-07,LMAV,2034.6,6921.956,29.3934257888955
2019-11-30,LIGM,147.25,295.444,49.8402404516592
2019-01-26,LMAV,1577.14,5894.83,26.7546307527104
2023-09-08,359V,2446.94,5269.599,46.4350323430682
2022-09-17,LIGM,76.91,159.018,48.3655938321448
2022-04-14,359V,528.14,1239.812,42.5983939500505
2022-02-13,359V,419.47,984.602,42.603001009545
2022-01-18,359V,792.95,2312.637,34.2876984152723
2021-08-10,LMAV,1604.15,4379.599,36.6277825892279
2021-08-05,LMAV,1385.33,4007.93,34.5647254318314
2021-08-04,LMAV,1407.97,4657.89,30.2276352597421
2021-07-30,LMAV,1479.37,4153.309,35.6190690362793
2021-07-11,L359,1188.83,3282.372,36.2186248237555
2021-07-08,L359,1826.84,4256.984,42.9139503460666
2021-07-01,L359,1559.15,3582.125,43.5258401088739
2020-09-30,LMAV,1021.93,3143.638,32.5078778154482
2023-10-17,L133/125,3119.27,6724.125,46.3892327998067
2023-10-09,L133/125,2906.6,7118.614,40.8309819861001
2023-10-06,L133/125,2874.07,6352.462,45.2434032663242
2023-10-02,L143/136/137,3063.39,6572.828,46.6068791089619
2023-09-30,L143/136/137,1758.04,4059.242,43.3095637067216
2023-09-27,L143/136/137,3461.68,6911.359,50.0868208408795
2023-09-15,L110,4292.48,8937.454,48.0279954447877
2023-08-28,L110,4605.66,9762.058,47.1791911090879
2023-08-26,L110,2391.58,5361.611,44.605623197953
2023-08-15,L101,1736.47,4280.737,40.5647438747113
2023-08-14,L101,1790.65,3900.4,45.9093939083171
2023-07-14,L101,1892.54,4184.059,45.23215375309
2023-07-12,L103,3857.66,9367.072,41.1832000437276
2023-07-11,L103,4029.53,9022.4,44.6613982975705
2023-05-30,L101,1924.79,4026.025,47.8086946802367
2023-05-14,L102/144,913.5,2122.817,43.0324422689285
2023-05-13,L102/144,952.52,2229.175,42.729709421647
2023-04-12,L101,2002.37,8536.792,23.4557665221315
2023-04-08,L133/125,1451.81,4092.736,35.4728475034793
2023-04-02,L101,541.8,1345.803,40.2584925133916
2023-02-21,L138,1205.5,2270.035,53.1049080741046
2023-02-20,L138,1075.93,1977.601,54.4058179582231
2023-02-05,L101,675.58,1382.431,48.868985142839
2023-02-04,L101,822.41,1718.899,47.845161350376
2023-01-29,L101,609.88,1310.033,46.5545524425721
2023-01-28,L101,836.34,1602.825,52.1791212390623
2023-01-23,L101,1337.54,3609.127,37.0599316676858
2023-01-19,L101,1500.67,3047.204,49.2474412609067
2022-11-15,L101,1637.21,3251.16,50.3577184758671
2022-11-13,L101,555.3,1441.256,38.5288942422443
2022-10-01,L101,855.9,1747.839,48.9690411988747
2022-09-23,L101,1987.18,4111.735,48.3294764862035
2022-07-30,L101,688.61,1643.571,41.8971860661937
2022-07-23,L101,779.95,1709.561,45.6228236371794
2022-07-20,L101,1401.72,3004.143,46.6595631432991
2022-07-19,L101,1340.23,2865.301,46.7744924529744
2022-07-10,L101,453.13,1237.338,36.6213597254752
2022-05-24,L101,1558.01,3396.619,45.8694366368439
2022-05-18,L101,545.51,1346.278,40.5198629109293
2022-05-08,L101,613.49,1472.691,41.6577544101241
2022-04-26,L101,201.35,422.688,47.635608297373
2022-04-23,L101,773.66,1693.151,45.6935028240246
2022-03-19,L101,768.85,1708.288,45.0070479919077
2022-03-18,L101,1344.68,3140.014,42.8240128865667
2022-03-14,L101,1528.06,3287.874,46.4756252824774
2022-03-13,L101,569.59,1365.272,41.7198917138856
2022-02-28,L101,602.92,1186.485,50.8156445298508
2022-02-27,L101,630.42,1355.67,46.5024674146363
2022-02-23,L101,1025.75,1938.982,52.9014709780699
2022-02-20,L101,414.08,970.81,42.6530423048794
2022-02-19,L101,799.72,1683.029,47.516709456581
2022-02-18,L101,961.28,1921.185,50.0357852054852
2022-02-17,L101,935.35,1925.728,48.5712416291398
2022-02-16,L101,913.49,1771.301,51.5716978650156
2022-02-15,L101,1003.15,2047.063,49.0043540428409
2022-02-14,L101,1027.44,1990.44,51.6187375655634
2022-02-13,L101,564.01,1326.156,42.5296873067724
2022-02-12,L101,715.95,1655.923,43.2357060080692
2022-02-11,L101,964.74,1906.744,50.5961995947018
2022-02-10,L101,1020.39,2044.183,49.9167638122419
2022-02-09,L101,1033.69,2339.927,44.1761644700882
2022-02-08,L101,797.73,1722.407,46.3148373177768
2022-02-07,L101,897.59,2058.592,43.6021319426093
2022-02-03,L101,923.42,2003.986,46.0791642256982
2022-02-01,L101,887.58,2052.543,43.2429430223874
2022-01-31,L101,876.48,1995.285,43.9275592208632
2022-01-21,L101,929.05,1905.337,48.7604030153196
2022-01-19,L101,999.37,2334.892,42.8015514207938
2021-08-10,L103,3547.67,7226.811,49.0903940894538
2021-08-09,L103,3741.47,7371.459,50.7561664522587
2021-07-03,L101,611.2,1156.747,52.8378288424349
2021-02-09,L129,257.54,337.435,76.3228473631959
2020-08-21,L103,3331.45,9979.292,33.3836308227077
2020-08-04,L103,2987.24,8364.31,35.7141234602735
2020-08-03,L103,3438.79,9887.487,34.779211340556
2020-08-02,L103,1805.93,6233.711,28.9703837730046
2020-08-01,L103,1404.69,3876.321,36.2377109635657
2020-05-01,L101,546.19,1615.502,33.8093050952583
2020-04-28,L101,704,1824.059,38.5952428073873
2020-04-26,L101,611.77,1821.466,33.5866823756249
2020-04-25,L101,598.72,2108.423,28.3965788648673
2020-04-24,L101,668.46,1829.856,36.5307434027596
2020-04-22,L101,677.7,1830.259,37.0275463745842
2020-04-21,L101,634.15,1828.91,34.673658080496
2020-04-20,L101,817.22,2053.725,39.792085113635
2020-04-19,L101,588.38,2026.515,29.0340806754453
2020-04-18,L101,558.51,1823.67,30.6256066064584
2020-04-17,L101,682.84,1823.537,37.4459086928316
2020-04-16,L101,669.69,2287.499,29.2760783720561
2020-04-15,L101,679.34,1999.175,33.9810171695825
2020-04-11,L101,590.78,3562.417,16.5836846163714
2020-04-09,L101,426,1462.509,29.1280258788151
2020-04-08,L101,1316.3,3824.751,34.4153122647723
2020-02-08,L101,808.67,1744.103,46.3659543043043
2019-12-15,L101,992.49,2349.063,42.2504632698229
2019-09-24,L103,3868.73,9102.048,42.5039507592138
2019-09-20,L103,3624.87,8788.468,41.2457552328802
2019-09-16,L103,4019.44,9590.887,41.9089496101873
2019-09-13,L103,3731.89,8835.036,42.2396694252293
2019-07-28,L110,1832.74,4327.086,42.3550629684735
2019-07-09,L110,1679.76,3918.702,42.8652140428132
2019-04-28,L110,2220.57,5539.303,40.0875344786158
2019-04-13,L110,3011.92,7688.067,39.1765576444638
2019-03-17,L110,2225.61,4726.741,47.0855077525932
2019-03-03,L110,2358.45,4957.125,47.5769725395264
2019-01-15,L110,3885.04,8305.146,46.778708044386
2019-01-12,L110,1693.4,5364.6,31.5661931924095
2019-01-07,L110,3331.02,7076.501,47.0715682792951
2019-01-06,L143,3095.64,6490.116,47.6977607179903
2023-10-22,L110,1794.11,3810.548,47.0827293082255
2023-10-21,L110,2338.69,5079.109,46.0452807766087
2023-10-06,L110,4838.43,9863.308,49.0548404247338
2023-09-24,L110,1646.75,3420.912,48.137748062505
2023-09-20,L110,4769.67,10219.047,46.6743131722557
2023-09-19,L110,4429.26,10014.476,44.2285747152422
2023-09-03,L110,1469.95,3567.329,41.2058994278352
2023-08-27,L110,1615.17,3602.274,44.8375109722359
2023-08-25,L110,4336.15,9781.221,44.3313774425504
2023-08-24,L110,4117.68,9222.727,44.6470984124327
2023-08-19,L110,2232.47,5299.162,42.1287365813689
2023-08-14,L110,4392.05,9489.778,46.2819045924994
2023-08-13,L110,1743.02,3675.02,47.4288575300271
2023-08-11,L110,4355.4,9262.716,47.0207658315336
2023-08-09,L110,4402.88,9405.527,46.8116246968405
2023-08-03,L110,4257.72,9653.665,44.1047001320224
2023-07-27,L110,3964.27,8494.226,46.67017336247
2023-07-26,L133/125,2348.17,5673.614,41.3875529776964
2023-07-23,L110,1321.52,2984.466,44.2799482386464
2023-07-22,L110,2532.75,5647.999,44.8433153051196
2023-07-07,L110,4866.71,9650.142,50.4314858786534
2023-07-02,L110,1517.85,3536.086,42.92457819182
2023-06-25,L110,1391.19,3102.538,44.8403855166319
2023-05-08,L110,4266.39,9163.572,46.5581543965606
2023-05-05,L110,4195.16,9640.118,43.5177245755706
2023-05-04,L110,4390.95,9747.606,45.0464452502491
2023-04-20,L110,4612.87,10308.774,44.7470281141094
2023-04-19,L110,4641.93,10523.649,44.1095099237916
2023-04-09,L110,1355.33,3454.298,39.2360473821309
2022-12-15,L103,4339.16,8112.989,53.4841104801202
2022-11-16,L138,1751.86,3462.838,50.5902961674788
2022-11-15,L138,1705.97,3539.452,48.1987042061879
2022-07-24,L130/146,1075.62,2348.713,45.7961445268111
2022-04-23,L110,2333.29,5026.152,46.4229891973024
2021-08-02,L103,3349.55,6859.859,48.8282630882064
2021-07-30,L103,3534.71,6581.014,53.7107199589607
2020-07-01,L103,2423.33,6480.781,37.39256117434
2020-06-30,L103,2072.93,5836.213,35.5184089408663
2020-06-27,L103,1882.93,5558.191,33.876669585482
2020-06-24,L103,2531.88,6953.129,36.4135341081692
2020-06-16,L103,2611.01,6845.97,38.1393725067448
2020-06-14,L103,1519.77,4805.149,31.6279474372179
2020-06-13,L103,1928.4,4931.148,39.1065123172129
2020-06-12,L103,1924.6,5045.992,38.1411623324017
2020-06-11,L103,2168.94,5755.221,37.6864763316648
2020-06-05,L103,1757.32,4879.947,36.0110468412874
2020-06-04,L103,2312.92,6788.301,34.0721485390822
2020-05-09,L103,1544.27,4845.897,31.867577870516
2020-05-08,L103,2013.47,5337.215,37.7251056965103
2020-05-07,L103,1866.7,5464.683,34.1593464799331
2020-03-27,L103,1256.21,4226.533,29.7219967287609
2020-03-19,L103,3205.83,8866.293,36.1575012240178
2020-03-18,L103,2968.89,7930.367,37.4369811636712
2020-03-15,L101,768.22,2289.503,33.5540071360466
2019-06-29,L101,1013.57,2332.949,43.4458704412313
2019-05-25,L101,763.51,1658.296,46.0418405399277
2019-02-10,L101,784.93,1498.108,52.3947539162731
2019-02-06,L143,3521.59,8930.291,39.4342132859948
2019-01-31,L143,3447.09,6967.597,49.4731540874135
2019-01-29,L143,3761.17,6814.789,55.1912905887475
2019-01-28,L143,3587.9,6085.726,58.9559898030243
2023-09-17,359V,1205.18,2603.716,46.2869222296134
2019-12-19,LI41,10425.33,16738.89,62.282086805039
2019-12-05,LI41,10398.36,19980.79,52.0417861355832
2023-08-16,L138,1746.75,3635.439,48.0478423651174
2023-08-14,L133/125,2645.03,6445.741,41.0353130850278
2023-08-11,L101,1882.06,4065.983,46.287945621022
2023-08-01,L101,1636.11,3505.445,46.6733895411282
2023-07-26,L110,3766.29,7920.568,47.5507564609003
2023-05-11,L133/125,2667.09,6760.907,39.4487011875774
2023-02-05,L130/146,1184.31,2646.695,44.7467501922209
2023-01-05,L133/125,2469.66,5518.037,44.7561333858399
2023-01-04,L133/125,2156.16,5014.144,43.0015571950068
2022-12-24,L133/125,1774.39,4172.115,42.5297481013827
2022-12-14,L140,2060.64,3954.611,52.1072742679369
2022-10-16,L133/125,1227.85,3242.146,37.8715209000458
2022-10-03,L103,4670.17,9280.866,50.3204119098369
2022-08-20,L133/125,1743.32,4266.431,40.8613194494415
2022-08-01,L103,4052.15,7604.107,53.2889660810928
2022-07-10,L130/146,1162.14,2653.249,43.8006383871246
2021-02-25,L103,3794.12,7785.16,48.7352861084422
2021-02-24,L103,3524,7877.396,44.7355953667938
2021-01-24,L101,633.96,2337.686,27.1191254941853
2021-01-22,L101,894.83,1969.749,45.4286307544768
2020-11-09,L102,382.46,1203.274,31.7849467369859
2020-10-12,L102,485.51,1385.764,35.0355471783074
2020-10-03,L101,246.77,741.046,33.300226976463
2020-08-13,L103,2783.71,6579.2,42.310767266537
2020-06-07,L101,568.91,2111.998,26.9370520237235
2020-03-22,L101,283.12,983.273,28.7936310668553
2020-02-16,L101,939.36,2042.906,45.9815576438661
2020-01-28,L133,2968.87,6788.547,43.7335117514838
2020-01-26,L110,1857.72,4064.846,45.7021003993755
2020-01-23,L110,3689.91,7980.899,46.2342650871788
2020-01-17,L110,3416.45,7588.07,45.0239652507159
2020-01-12,L110,1789.31,4233.647,42.2640338223758
2020-01-10,L110,3838.25,8414.47,45.6148753278579
2020-01-08,L110,3601.46,7805.852,46.1379488107128
2020-01-03,L110,3480.22,7418.688,46.9115293701528
