Semana,Linea,LTS,KM,Consumo
2022-08-21,L740,22349.04,59410.27,37.618142452475
2022-08-14,L740,20786.14,58219.0900000001,35.7033062522962
2022-08-07,L740,23399.82,63622.1999999999,36.7793317426936
2022-07-31,L740,22511.44,60804.63,37.02257541901
2022-07-24,L740,20210.4,56267.86,35.9181955738143
2022-07-17,L740,19657.29,55235.75,35.587984231227
2022-06-26,L740,24048.89,65509.2000000001,36.7107062824763
2022-06-19,L740,22431.96,60498.86,37.078318500547
2022-06-12,L740,22633.74,61158.28,37.0084639397969
2022-06-05,L740,24353.31,66658.38,36.5345062391256
2022-05-29,L740,24424.11,66828.27,36.5475718584365
2022-05-22,L740,20929.19,59963.81,34.9030356810216
2022-05-15,L740,21927.8,60562.36,36.2069774031263
2022-05-08,L740,23252.88,64210.51,36.213510841138
2022-05-01,L740,23803,64339.28,36.9960621256564
2022-04-17,L740,23938.05,64740.17,36.9755748247185
2020-10-18,L315,11765.03,47632.4,24.699637221723
2020-06-28,L315,12260.77,41544.182,29.512604195697
2019-08-04,L740,29167.8799999999,106349.601,27.4264122533002
2019-04-21,L740,23774.21,75571.312,31.4593056158665
2021-01-17,L740,19022.62,57018.48,33.3622011670603
2019-03-03,L740,22988.44,71466.424,32.1667696707478
2019-06-23,L740,23024.49,69864.703,32.9558260628403
2019-07-28,L740,24833.5399999999,93129.534,26.6655903163865
2019-07-21,L740,28668.6699999998,119473.69,23.9958019209082
2020-10-11,L315,13983.4,44783.72,31.2242931136583
2020-08-16,L315,13310.39,43653.37,30.4910938147502
2020-06-14,L315,13247.47,46327.81,28.595070649789
2020-07-19,L315,13955.08,47849.06,29.1647944599121
2020-08-30,L315,14294.62,46683.59,30.6202243657782
2021-10-31,L740,23238.63,65727.65,35.3559422860851
2019-01-13,L740,19864.5,64547.117,30.7751932592125
2020-11-29,L740,18933.39,55897.75,33.8714706763689
2019-11-17,L740,21827.05,59392.521,36.7505026432537
2019-06-30,L740,22960.2099999999,128513.869,17.8659394341321
2019-01-20,L740,19883.51,66745.961,29.7898325263457
2020-08-02,L315,13807.58,46686.96,29.5748106109286
2021-01-10,L315,2630.52,8637.59,30.4543281169863
2021-01-03,L315,14825.69,48396.34,30.6339074401081
2022-01-23,L315,14475.55,40954.81,35.3451767936415
2022-01-16,L315,14621.9,42869.62,34.1078367384642
2021-07-18,L315,15609.69,47709.45,32.7182350666377
2021-06-20,L315,14960.9,44208.23,33.841888716196
2020-10-04,L315,13776.87,46330.47,29.7360894461032
2020-09-27,L315,14502.24,46640.17,31.0938832341306
2020-09-20,L315,14393.17,45786.07,31.4356964902207
2020-09-13,L315,14534.12,46460.72,31.2825974285375
2020-09-06,L315,14330.89,46174.93,31.0360838662885
2020-08-23,L315,13811.12,46630.05,29.6184970850342
2020-08-09,L315,14366.27,48107.02,29.8631467922977
2020-07-05,L315,12475.92,43784.392,28.4939893649774
2020-06-21,L315,13338.61,43579.85,30.607287542293
2020-06-07,L315,14633.49,49313.322,29.6745167563443
2020-05-31,L315,14108.52,47144.867,29.9258877960139
2020-05-24,L315,9543.88000000001,54847.19,17.4008549936651
2020-05-17,L315,13097.5,43993.35,29.7715450175992
2020-05-03,L315,11962.37,40748.36,29.3566906741768
2020-04-26,L315,11153.56,39123.06,28.5089152024407
2020-04-19,L315,11360.59,39187.28,28.990504061522
2020-04-12,L315,10903.37,37848.124,28.8082178128565
2020-04-05,L315,8996.3,31416.21,28.635853911086
2020-03-29,L315,9032.05,30534.06,29.5802457976437
2020-03-22,L740,9886.28000000001,32325.92,30.5831357622614
2021-10-03,L315,10384.96,29487.77,35.2178547241789
2019-06-09,L740,24525.11,77945.76,31.4643285279404
2021-12-26,L315,15845.98,44237.05,35.8206073867946
2021-05-02,L740,18803.2,57636.45,32.6237996961992
2022-02-13,L315,17768.89,45733.67,38.8529720007163
2022-01-09,L315,13251.22,38595.44,34.3336414871809
2022-01-02,L315,14927.55,43031.93,34.6894736071564
2021-12-26,L740,14041.72,45514.88,30.8508338371979
2021-10-24,L740,23119.38,64330.6,35.9383870195522
2023-10-08,L315,22022.7,57700.84,38.1670353499187
2021-05-30,L740,18602.64,53679.68,34.6549010724356
2021-02-28,L740,18896.73,53604.73,35.2519824276701
2021-09-19,L740,21606.51,62751.79,34.4317030637692
2022-02-20,L740,17570.84,47971.37,36.6277636014981
2022-02-13,L740,15035.61,41469.34,36.2571721662317
2022-02-06,L740,20775.55,57091.14,36.390147402907
2022-01-23,L740,18689.51,54319.74,34.4064791179045
2022-01-16,L740,17038.65,50446.44,33.775723321606
2022-01-09,L740,16869.57,54508.54,30.9484899063523
2022-01-02,L740,19842.4,59156.93,33.5419704842696
2021-11-14,L740,22623.63,62918.81,35.9568625026443
2021-11-07,L740,23667.66,64883.6,36.4771066956828
2021-10-17,L740,21812.7,61465.7,35.4875971476775
2021-10-10,L740,19893.74,62921.47,31.6167756411285
2021-09-26,L740,19929.59,59207.6,33.6605266891413
2021-09-12,L740,21116.43,58544.41,36.0690798660367
2021-09-05,L740,19837.58,61495.42,32.2586299922824
2021-08-29,L740,20465.6,58343.19,35.0779585415196
2021-08-15,L740,16667.69,48839.91,34.1271922900759
2021-08-08,L740,16269.93,50175.34,32.4261479842488
2021-08-01,L740,18305.1,53350.58,34.3109671909846
2021-07-25,L740,22174.03,60665.9,36.5510608101091
2021-07-11,L740,18405.34,53498.71,34.4033342112361
2021-07-04,L740,18333.28,53063.13,34.5499407969338
2021-06-27,L740,19270.23,53636.83,35.9272350733628
2021-06-20,L740,17109.96,48942.03,34.959645114843
2021-06-13,L740,16336.76,48788.04,33.4851738253883
2021-06-06,L740,19054.11,53141.17,35.8556463849027
2021-05-23,L740,14994.67,47108.82,31.8298569142679
2021-05-16,L740,20528.15,61031.85,33.6351429622402
2021-05-09,L740,19970.07,59411.97,33.6128729614588
2021-04-25,L740,18653.71,57617.84,32.3748859728168
2021-04-18,L740,18531.83,56293.4,32.9200758881147
2021-04-11,L740,18734.26,55918.81,33.5026085140224
2021-04-04,L740,19702.96,56954.43,34.5942536866755
2021-03-28,L740,16134.51,46904.16,34.3988891390444
2021-03-21,L740,18833.33,55152.4800000001,34.147748206427
2021-02-07,L740,17932.01,50949.7,35.1955163622161
2021-01-10,L740,17058.9,51585.49,33.0691828264111
2021-01-03,L740,17697.98,53487.88,33.0878322341435
2020-12-27,L740,16737.87,49711.07,33.670307237402
2020-12-20,L740,17146.24,48923.38,35.0471287960889
2020-12-13,L740,20651.96,60134.29,34.3430678236993
2020-12-06,L740,16614.89,48028.94,34.5934971706642
2020-11-22,L740,16940.2,50733.44,33.3905999672011
2020-11-15,L740,19446.08,56801.25,34.2353029202702
2020-11-08,L740,19126.83,55999.05,34.1556329973455
2020-11-01,L740,17435.18,54180.64,32.1797232369348
2020-10-25,L740,20456.24,65987.92,30.999976965481
2020-10-18,L740,17286.83,58971.88,29.3136830638603
2020-10-11,L740,17254.12,52427.97,32.9101431926508
2020-10-04,L740,15664.34,52345.22,29.9250628806221
2020-09-27,L740,21555.98,62631.93,34.4169180160982
2020-09-20,L740,18413.95,56230.99,32.7469781342992
2020-09-13,L740,18313.99,56735.99,32.2793168851024
2020-09-06,L740,17035.29,53118.35,32.0704427001215
2020-08-30,L740,14934.42,51823.89,28.8176360361988
2020-08-23,L740,19024.64,57287.15,33.2092624611278
2020-08-16,L740,16304.57,50847.27,32.0657726560344
2020-08-09,L740,17539.59,54243.87,32.3346951461981
2020-08-02,L740,16831.53,53926.36,31.212064007287
2020-07-26,L740,17805.75,54255.64,32.8182470983662
2020-07-19,L740,17594.16,56607.08,31.0812004434781
2020-07-12,L740,17562.29,55594.46,31.5900001546917
2020-07-05,L740,14526.3,47869.7,30.3455003895993
2020-06-28,L740,17243.3,55546.47,31.0430167749634
2020-06-21,L740,15940.13,50049.42,31.8487806651905
2020-06-14,L740,16440.8,52131.59,31.5371159790062
2020-06-07,L740,17292.76,55665.93,31.0652494263547
2020-05-31,L740,17283.42,55997.17,30.8648097752083
2020-05-24,L740,16291.09,53239.45,30.599658711726
2020-05-17,L740,16932.46,55545.12,30.4841541435143
2020-05-10,L740,16153.84,51519.09,31.3550569313239
2020-05-03,L740,15568.28,50500.32,30.8280818814614
2020-04-26,L740,13359.19,43634.06,30.61642670886
2020-04-19,L740,13106.77,42657.81,30.7253701022158
2020-04-12,L740,14205.11,45396.9,31.2909251512768
2020-04-05,L740,7845.09,25826.79,30.375784214763
2020-03-29,L740,9281.65,27681.03,33.5307248321323
2020-03-15,L740,16431.12,61400.32,26.7606422898122
2020-03-08,L740,23660.28,65547,36.0966634628587
2020-03-01,L740,22826,65355.27,34.9260281535062
2020-02-23,L740,16977.8,47149.87,36.0081586651247
2020-02-16,L740,20343.83,56457.3,36.0340115450084
2020-02-09,L740,21089.53,57514.45,36.6682285929884
2020-01-26,L740,20489.31,56805.05,36.0695219879218
2020-01-19,L740,19793.11,54877.75,36.0676412571579
2020-01-12,L740,20037.63,56890.91,35.2211451706433
2020-01-05,L740,20505.03,56509.06,36.2862698477023
2019-12-29,L740,17695,49908.36,35.4549818908095
2019-12-22,L740,18754.37,51016.2,36.761597296545
2019-12-15,L740,22689.25,62742.425,36.1625327678999
2019-12-08,L740,22662.73,61052.7,37.1199471931626
2019-12-01,L740,23080.76,63070.88,36.5949547556654
2019-11-24,L740,23188.76,64051.07,36.2035481998973
2019-11-03,L740,23917.58,64448.24,37.1113004792683
2019-10-27,L740,23765.84,65473.945,36.298164101766
2019-10-20,L740,25367.83,67679.843,37.4821052702501
2019-10-13,L740,23050.58,62468.472,36.8995419001124
2019-10-06,L740,24341.76,67192.693,36.226796267862
2019-09-29,L740,24273.72,67348.268,36.0420850020969
2019-09-22,L740,25294.88,70510.693,35.873821294027
2019-09-15,L740,25275.84,70060.79,36.0770125486738
2019-09-08,L740,25650.15,74719.418,34.3286265961012
2019-09-01,L740,22591.26,70830.252,31.8949309964335
2019-08-25,L740,27505.3599999999,74989.664,36.6788681704187
2019-08-18,L740,24384.6399999999,75884.933,32.1337043283676
2019-08-11,L740,20189.9299999999,67577.465,29.8767199983011
2019-07-07,L740,23944.5499999999,110789.575,21.612638192718
2019-06-16,L740,20686.06,63857.588,32.3940515886695
2019-06-02,L740,25028.37,76326.579,32.791159158332
2019-05-26,L740,20160.62,68088.459,29.6094526092887
2019-05-19,L740,20263.88,79291.207,25.556276372486
2019-05-12,L740,22987.06,65340.242,35.1805553459689
2019-05-05,L740,25178.31,76597.5240000001,32.8709189085537
2019-04-28,L740,19120.65,59931.314,31.9042729481953
2019-04-14,L740,20655.34,69990.122,29.511793107033
2019-04-07,L740,24261.23,81037.735,29.9381886722278
2019-03-31,L740,22791.07,78898.991,28.8863896877972
2019-03-24,L740,20366.82,75272.24,27.0575447203378
2019-03-17,L740,23849.99,76763.674,31.0693701294183
2019-03-10,L740,20828.4,70541.6030000001,29.5264058572641
2019-02-24,L740,18480.13,63287.663,29.2002092098108
2019-02-17,L740,19699.25,71463.701,27.5653929538298
2019-02-10,L740,20050.89,68936.811,29.0858972284053
2019-02-03,L740,21162.76,64796.186,32.6605025795808
2019-01-06,L740,19102.7,60821.978,31.4075612601748
2018-12-30,L740,9238.16,30799.89,29.9941330959299
2023-11-12,L315,9561.14,24445.57,39.111953617772
2019-01-27,L740,21509.78,68977.2950000001,31.1838554991175
2021-01-24,L740,17823.67,52716.72,33.8102787882099
2021-10-03,L740,17373.12,49234.15,35.2867267943084
2021-03-07,L740,18321.84,53178.79,34.453284852852
2021-02-21,L740,17916.07,52773.61,33.9489187872499
2021-02-14,L740,12444.3,36473.1,34.1191179252655
2021-01-31,L740,18204.56,55422.68,32.8467695896337
2022-12-04,L315,18839.9,50670.99,37.1808405559079
2023-04-30,L315,19639.96,52395.83,37.4838226629867
2023-11-12,LI41,9774.82,16723.54,58.4494670386772
2023-11-05,LI41,42442.3,77450.4500000001,54.7992942584581
2023-10-29,LI41,40604.27,76635.59,52.9835680784868
2023-10-15,LI41,34243.33,65252.86,52.477899053007
2023-10-08,LI41,33625.06,63278.71,53.1380301526374
2023-10-01,LI41,41045.96,78962.06,51.981875852783
2023-09-24,LI41,41481.81,77940.7,53.2222702644447
2023-09-17,LI41,39940.25,77722.27,51.3884244502895
2023-09-10,LI41,39681.6,77624.08,51.120219395837
2023-09-03,LI41,39605.85,76019.8600000001,52.0993461445469
2023-08-27,LI41,39258.53,78236.88,50.1790587763725
2023-08-20,LI41,36342.2,68997.78,52.6715497223244
2023-08-13,LI41,37551.68,71322.2800000001,52.6507004543321
2023-07-23,LI41,38262.14,74110.98,51.628166298705
2023-07-09,LI41,40789.84,76641.5099999999,53.2216027580877
2023-07-02,LI41,35153.87,66720,52.6886540767386
2023-06-25,LI41,40330.9,74618.5200000001,54.0494504581436
2023-06-18,LI41,33121.39,62108,53.3287016165389
2023-06-11,LI41,39836.8,71802.97,55.4807134022451
2023-06-04,LI41,42603.8,77392.87,55.0487402780127
2023-05-28,LI41,42142.85,78312.62,53.8136126718785
2023-05-21,LI41,33462.94,63567.72,52.6414035299677
2023-04-30,LI41,35357,65839.62,53.7017072698779
2023-04-23,LI41,44978.34,77409.1700000001,58.1046664109691
2023-04-16,LI41,41191.14,76023.91,54.1818225345158
2023-04-09,LI41,42926.15,77866.33,55.127999483217
2023-04-02,LI41,34812.49,63505.7000000001,54.8178982359064
2023-03-26,LI41,43226.38,77585.56,55.7144654237207
2023-03-12,LI41,48381.18,85649.6800000001,56.4872863506319
2023-03-05,LI41,48214.94,85566.82,56.3477058046565
2023-02-26,LI41,41000.6600000001,66884.33,61.3008458034939
2023-02-12,LI41,37314.44,65326.29,57.1200966716463
2023-02-05,LI41,39468.74,66844.97,59.0451906852527
2023-01-29,LI41,35666.33,66642.52,53.5188795381687
2023-01-22,LI41,37591.56,66732.48,56.3317293168184
2023-01-15,LI41,35986.6,63172.88,56.9652673742277
2023-01-08,LI41,34374.68,62363.86,55.1195516121035
2023-01-01,LI41,34850.04,62682.85,55.5974082225043
2022-12-25,LI41,33852.68,60500.28,55.9545840118426
2022-12-18,LI41,37071.69,63616.9,58.2733361732496
2022-12-11,LI41,42848.66,74717.05,57.3479011818588
2022-12-04,LI41,38173.78,65074.42,58.6617291402674
2022-11-27,LI41,44191.36,75925.41,58.2036501350471
2022-11-20,LI41,39257.8,70888.22,55.3798642426061
2022-11-13,LI41,43440.25,76282.8000000001,56.9463234175987
2022-11-06,LI41,41253.1200000001,75267,54.8090398182471
2022-10-30,LI41,41795.44,78511.07,53.2350915609735
2022-10-23,LI41,40983.98,77362.91,52.9762647242716
2022-10-16,LI41,39315.53,75381.55,52.155374889479
2022-10-09,LI41,37043.17,69466.1499999999,53.3254973825382
2022-10-02,LI41,37271.03,72283.7300000001,51.5621288497425
2022-09-25,LI41,41125.08,80216.77,51.2674344778529
2022-09-18,LI41,40872.24,79438.0599999999,51.4517096716612
2022-09-11,LI41,41672.01,79659.66,52.3125632220876
2022-09-04,LI41,41338.69,80647.24,51.2586543569253
2022-08-28,LI41,37323.27,72372.35,51.5711732450308
2022-08-21,LI41,41935.86,79447.97,52.784054771947
2022-08-14,LI41,39131.58,74841.51,52.2859306286044
2022-08-07,LI41,44221.99,85845.86,51.5132471152365
2022-07-31,LI41,41032.64,79841.79,51.3924349641961
2022-07-24,LI41,37045.22,71667,51.6907642290036
2022-07-17,LI41,37256.86,72127.68,51.6540390596232
2022-07-10,LI41,44873.18,88518.38,50.6936299557222
2022-07-03,LI41,44210.36,91148.01,48.5039223566154
2022-06-26,LI41,43596.3,84491.05,51.5987196277003
2022-06-19,LI41,41627.28,78813.35,52.8175493111256
2022-06-12,LI41,40999.94,78964.25,51.9221546459316
2022-05-29,LI41,45291.88,85437.5099999999,53.0117041098226
2022-05-22,LI41,41236.11,79067.7200000001,52.1529013357158
2022-05-15,LI41,43864.27,84011.84,52.2120096405459
2022-05-08,LI41,47083.17,89698.0400000001,52.490745617184
2022-05-01,LI41,46023.26,87591.21,52.5432403548255
2022-04-24,LI41,47739.83,90380.62,52.8208702263826
2022-04-17,LI41,43994.37,86423.2200000001,50.9057288076051
2022-04-10,LI41,40749.88,77817.26,52.3661203182944
2022-03-27,LI41,46604.87,88022.6999999999,52.9464217752921
2022-03-20,LI41,42468.42,78630.0600000001,54.0104128115888
2022-03-13,LI41,48803.48,88194.69,55.3360752217622
2022-03-06,LI41,44966.2,84276.92,53.3552958508688
2022-02-27,LI41,36199.36,69822.9800000001,51.844478708872
2022-02-20,LI41,39701.51,75607.76,52.5098349693206
2022-02-13,LI41,39199.15,71547.9,54.7872823660792
2022-02-06,LI41,38259.2,77801.0000000001,49.1757175357643
2022-01-30,LI41,38117.16,72539.1,52.5470539336717
2022-01-23,LI41,37766.82,72806.18,51.8730964871388
2022-01-02,LI41,37104.82,73937.1,50.1843053081606
2021-12-26,LI41,35808.78,63684.67,56.2282571300126
2021-12-19,LI41,44010.58,77772.19,56.5890969509796
2021-12-12,LI41,48750.23,90190.48,54.0525230600836
2021-12-05,LI41,46225.02,84721.17,54.561356978427
2021-11-28,LI41,46833.0900000001,88098.11,53.1601529249607
2021-11-21,LI41,46901.92,82839.25,56.6179920750127
2021-11-14,LI41,43756.58,83094.79,52.6586323883844
2021-11-07,LI41,45141.27,85454.33,52.8250236120276
2021-10-31,LI41,44262.8,83857.17,52.7835604278084
2021-10-24,LI41,47194.42,87355.78,54.0255264162257
2021-09-26,LI41,41580.45,81800.5,50.8315352595645
2021-09-19,LI41,41174.91,83750.56,49.1637429051221
2021-09-05,LI41,39146.2,77665.86,50.4033561206945
2021-08-29,LI41,39413.45,76419.24,51.575297006356
2021-08-22,LI41,39400.66,77975.3,50.5296677281139
2021-08-15,LI41,35275.91,69604.96,50.6801670455669
2021-08-08,LI41,41285.8400000001,81603.2199999999,50.5933957017874
2021-08-01,LI41,40664.41,78370.72,51.8872481967756
2021-07-25,LI41,38938.74,76120.44,51.1541183944811
2021-07-18,LI41,39246.42,75876.62,51.7239961400495
2021-07-11,LI41,42128.79,82191.2300000001,51.2570380075831
2021-07-04,LI41,37325.34,71484.18,52.2148257138852
2021-06-27,LI41,41926.27,83459.1700000001,50.2356661347099
2021-06-20,LI41,38207.74,76078.99,50.2211451545295
2021-06-13,LI41,45551.48,94745.6299999999,48.0776580407984
2021-06-06,LI41,37064.31,72811.16,50.9047102120059
2021-05-30,LI41,34461.33,72898.6,47.2729654616138
2021-05-23,LI41,24211.42,53920.86,44.9017689999751
2021-05-16,LI41,41058.46,83615.56,49.1038510057219
2021-05-09,LI41,38576.43,77441.55,49.8136078113106
2021-05-02,LI41,39267.31,81598.9600000001,48.1223167550174
2021-04-25,LI41,36314.64,74440.07,48.7837262914987
2021-04-18,LI41,37919.26,76046.14,49.8634907702087
2021-04-11,LI41,38269.32,76855.16,49.7940801892807
2021-03-28,LI41,32485.51,64420.43,50.42734114007
2021-03-21,LI41,37656.05,73407.81,51.297062260814
2021-03-14,LI41,38711.56,79152.53,48.9075459748412
2021-02-21,LI41,35970.8,78831.56,45.6299482085601
2021-01-31,LI41,29625.16,62600.55,47.3241209542089
2020-08-09,LI41,35884.04,78574.78,45.6686483881979
2020-05-03,LI41,23554.46,55055.23,42.7833286683209
2020-03-29,LI41,16263.77,37581.05,43.2765183516692
2020-03-22,LI41,17179.54,41841.29,41.0588201271997
2019-09-22,LI41,44743.96,87730.12,51.0018224071733
2019-09-15,LI41,44293.42,88340.55,50.139398045405
2019-09-08,LI41,43236.45,86454.95,50.0103811291314
2019-09-01,LI41,44425.82,91475.74,48.5656852844262
2019-08-25,LI41,43862.5099999999,89196.58,49.1751029019273
2019-08-18,LI41,40377.23,82110.33,49.1743608873574
2019-08-11,LI41,42846.21,85474.61,50.1274121051853
2019-08-04,LI41,43524.3,87387.75,49.8059510629351
2019-07-14,LI41,42060.34,83785.55,50.1999927195083
2019-07-07,LI41,36568.83,74838.11,48.8639143880037
2019-06-30,LI41,42075.58,82082.19,51.2603038491054
2019-06-23,LI41,42001.41,82296.12,51.0369261637123
2019-06-16,LI41,33805.07,66717.86,50.6686965079516
2019-06-09,LI41,42234.45,81270.8100000001,51.9675514492842
2019-06-02,LI41,41913.1,81076.42,51.6957951522773
2019-05-26,LI41,35847.52,68763.01,52.1319820060233
2019-05-19,LI41,41744.26,81315.91,51.3359070814063
2019-04-28,LI41,34221.16,71474.21,47.8790321711845
2019-04-21,LI41,43160.85,88460.98,48.7908341056136
2019-04-14,LI41,37589.04,78517.3699999999,47.8735342256116
2019-04-07,LI41,45106.07,91092.93,49.5165431609237
2019-03-31,LI41,41216.4,86306.73,47.7557196292804
2019-03-24,LI41,43190.14,80499.68,53.6525611033485
2019-03-17,LI41,42237.6,79178.01,53.3451143821372
2019-03-10,LI41,38306.41,94254.67,40.6413920922963
2019-03-03,LI41,33851.47,75329.31,44.9379796522761
2019-02-24,LI41,35386.5,78815.03,44.898162190638
2019-02-17,LI41,41081.85,85289.9800000001,48.1672641968025
